dms_id,target_seq_len,rho_esm,wt_agreement,mean_wt_logprob,mean_entropy,frac_confident,score_dispersion,length,n_variants
SPA_STAAU_Tsuboyama_2023_1LP1,55,0.11814340621001121,0.2,-2.6881725202907214,2.639211841063066,0.01818181818181818,1.3060052237589006,55.0,1035.0
SPG1_STRSG_Olson_2014,448,0.2533931121303367,0.8727272727272727,-0.627149331739003,0.6178070144219832,1.0,2.9024286522151668,448.0,1045.0
SPG2_STRSG_Tsuboyama_2023_5UBS,56,0.18159319076610927,0.375,-2.0220360819678587,2.3434852610807866,0.07142857142857142,1.876008833089585,56.0,1029.0
SPTN1_CHICK_Tsuboyama_2023_1TUD,60,0.5578420593201372,0.4,-1.8475980060485502,1.9155285363396009,0.26666666666666666,2.276685670960871,60.0,1051.0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,40,0.5285653231793216,0.35,-2.1902118382044136,1.7657226376235484,0.4,2.557022220428688,40.0,707.0
SR43C_ARATH_Tsuboyama_2023_2N88,48,0.6284543653118367,0.4166666666666667,-1.763661261065863,1.831543678107361,0.3333333333333333,2.499439581941145,48.0,889.0
SRBS1_HUMAN_Tsuboyama_2023_2O2W,67,0.6559426245154355,0.3880597014925373,-1.8304827779204822,1.7845835398271013,0.34328358208955223,2.9023424069674824,67.0,1211.0
SRC_HUMAN_Ahler_2019,536,0.4899787052841814,0.5853658536585366,-1.4583230387971726,1.4939021901833271,0.45934959349593496,3.8203700414732737,536.0,3372.0
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,536,0.3928481473044765,0.5870445344129555,-1.4552739611136358,1.49570791368648,0.4574898785425101,3.833441544086566,536.0,3637.0
SRC_HUMAN_Nguyen_2022,536,0.38738203568200946,0.5853658536585366,-1.4583230387971726,1.4939021901833271,0.45934959349593496,3.8182969722832016,536.0,3366.0
SUMO1_HUMAN_Weile_2017,101,0.5325103352875168,0.4791666666666667,-1.4853445920161903,1.6767724774157007,0.40625,3.248999668259056,101.0,1700.0
SYUA_HUMAN_Newberry_2020,140,0.15040093749008016,0.4028776978417266,-1.934094115877323,1.8683535731096061,0.33093525179856115,3.060886608484955,140.0,2497.0
TADBP_HUMAN_Bolognesi_2019,414,0.020656067759272374,0.34523809523809523,-2.1295951624356566,2.073979092495782,0.10714285714285714,2.2780662928826163,414.0,1196.0
TAT_HV1BR_Fernandes_2016,86,-0.005330055717976073,0.12048192771084337,-2.7751272914998504,2.7828162032437613,0.012048192771084338,1.034342733784332,86.0,1577.0
TCRG1_MOUSE_Tsuboyama_2023_1E0L,37,0.7616601200488854,0.6571428571428571,-1.3434068596655768,1.4195432965244565,0.5142857142857142,3.3786785333215517,37.0,621.0
THO1_YEAST_Tsuboyama_2023_2WQG,41,0.4367795424268161,0.3902439024390244,-1.8198225954093221,1.4334584475472205,0.43902439024390244,2.9453611376408015,41.0,656.0
TNKS2_HUMAN_Tsuboyama_2023_5JRT,59,0.6307843289443589,0.3220338983050847,-2.0197785273194313,1.8729161569627666,0.3559322033898305,2.8068493252010245,59.0,1118.0
TPK1_HUMAN_Weile_2017,243,0.25310675574239405,0.6721991701244814,-1.1164176849928769,1.2263457691664055,0.6058091286307054,3.7388787393025074,243.0,3181.0
TPMT_HUMAN_Matreyek_2018,245,0.531407707477146,0.48132780082987553,-1.725818468098378,1.7745578305571652,0.34854771784232363,3.269503448362517,245.0,3648.0
TPOR_HUMAN_Bridgford_2020,635,0.29444985409492663,0.2903225806451613,-2.6039576857320723,2.2530412020221835,0.03225806451612903,2.7957666886993318,635.0,562.0
TRPC_SACS2_Chan_2017,248,0.6183906472899279,0.55,-1.084301036609395,1.0419649469200523,0.75,3.4414522351438133,248.0,1519.0
TRPC_THEMA_Chan_2017,252,0.5034705297396569,0.6625,-0.928972513298504,0.9972899186366704,0.75,3.7143625837606344,252.0,1519.0
UBC9_HUMAN_Weile_2017,159,0.4025856463328941,0.46835443037974683,-1.8271066117795962,1.8389706498459926,0.34810126582278483,2.8468833056081815,159.0,2563.0
UBE4B_HUMAN_Tsuboyama_2023_3L1X,69,0.6272484689171344,0.6376811594202898,-1.0311468666000967,1.2309597339751064,0.6086956521739131,3.073894591765607,69.0,1118.0
UBR5_HUMAN_Tsuboyama_2023_1I2T,58,0.11242498983207148,0.1896551724137931,-2.716389506027616,2.6089131667696197,0.017241379310344827,1.205190288897439,58.0,1094.0
VG08_BPP22_Tsuboyama_2023_2GP8,40,0.6011745530835011,0.25,-2.1405865921638907,2.0827861558645964,0.2,2.3586006070924515,40.0,723.0
VILI_CHICK_Tsuboyama_2023_1YU5,65,0.6122923070226376,0.5230769230769231,-1.4947776842217606,1.4550403681512063,0.5384615384615384,3.1927142413779337,65.0,1202.0
VKOR1_HUMAN_Chiasson_2020_abundance,163,0.5001022356630412,0.3271604938271605,-2.050707502700216,2.0054975334284713,0.2037037037037037,2.790168882194968,163.0,2695.0
VKOR1_HUMAN_Chiasson_2020_activity,163,0.3689394521727852,0.32894736842105265,-2.0497724147418537,1.9956184314030811,0.19736842105263158,2.9482781688929163,163.0,697.0
VRPI_BPT7_Tsuboyama_2023_2WNM,56,0.5067773932180357,0.19642857142857142,-2.4533230567217936,2.35400231461972,0.10714285714285714,2.2764662626503167,56.0,1047.0
YAIA_ECOLI_Tsuboyama_2023_2KVT,52,0.4430917993039807,0.5769230769230769,-1.551648487122013,1.687515379431156,0.40384615384615385,2.7386890765265495,52.0,928.0
YAP1_HUMAN_Araya_2012,504,0.5757908826941078,0.5454545454545454,-1.4170741453082443,1.2805760845993504,0.6060606060606061,3.4141843916882815,504.0,362.0
YNZC_BACSU_Tsuboyama_2023_2JVD,39,0.5129368280428422,0.6410256410256411,-1.1060079459626324,1.4916781506095178,0.5384615384615384,2.747480673067866,39.0,714.0
