dms_id,target_seq_len,rho_esm,wt_agreement,mean_wt_logprob,mean_entropy,frac_confident,score_dispersion,length,n_variants
SPA_STAAU_Tsuboyama_2023_1LP1,55,0.1904075056711505,0.2545454545454545,-2.6931565544822,2.568315303325653,0.01818181818181818,1.4082909631133453,55.0,1035.0
SPG1_STRSG_Olson_2014,448,0.2760451041567189,0.8727272727272727,-0.5804778595708988,0.5857617645101114,1.0,2.9174452644021063,448.0,1045.0
SPG2_STRSG_Tsuboyama_2023_5UBS,56,0.23209520336518769,0.4642857142857143,-1.9214063888482218,2.2922950724938085,0.10714285714285714,1.9018132295770869,56.0,1029.0
SPTN1_CHICK_Tsuboyama_2023_1TUD,60,0.5898439757071586,0.4,-1.7680297499212125,1.748641833414634,0.4,2.692627397449817,60.0,1051.0
SQSTM_MOUSE_Tsuboyama_2023_2RRU,40,0.6179764815406289,0.825,-0.7159018567763269,0.9134527730289846,0.825,3.3805482599486005,40.0,707.0
SR43C_ARATH_Tsuboyama_2023_2N88,48,0.5888950621986098,0.4375,-1.8216683067148551,1.94848571314166,0.22916666666666666,2.544329372556142,48.0,889.0
SRBS1_HUMAN_Tsuboyama_2023_2O2W,67,0.6169226178679724,0.5522388059701493,-1.313447587113869,1.4353221396206697,0.5522388059701493,3.775058315987458,67.0,1211.0
SRC_HUMAN_Ahler_2019,536,0.5551358462254175,0.6504065040650406,-1.1017419158602209,1.1943620913127264,0.5894308943089431,4.33236407964788,536.0,3372.0
SRC_HUMAN_Chakraborty_2023_binding-DAS_25uM,536,0.4645507387758515,0.6518218623481782,-1.0998364690020077,1.1965529706045375,0.5910931174089069,4.354992574286973,536.0,3637.0
SRC_HUMAN_Nguyen_2022,536,0.4707304090050353,0.6504065040650406,-1.1017419158602209,1.1943620913127264,0.5894308943089431,4.330813365843491,536.0,3366.0
SUMO1_HUMAN_Weile_2017,101,0.5093076909878026,0.7604166666666666,-0.7676518503964568,1.002112413213278,0.7083333333333334,3.526974571938287,101.0,1700.0
SYUA_HUMAN_Newberry_2020,140,0.1372572280738241,0.41007194244604317,-1.9227007779714873,1.780835815578056,0.35251798561151076,3.591190535626001,140.0,2497.0
TADBP_HUMAN_Bolognesi_2019,414,-0.11975882247705154,0.35714285714285715,-1.99564741995363,1.9402871841476077,0.19047619047619047,2.4609711923006152,414.0,1196.0
TAT_HV1BR_Fernandes_2016,86,0.0174419617215868,0.1566265060240964,-2.774531628532582,2.776839364723987,0.024096385542168676,1.0472097518747898,86.0,1577.0
TCRG1_MOUSE_Tsuboyama_2023_1E0L,37,0.7190392080521646,0.45714285714285713,-1.6362692415348388,1.07736532752003,0.7142857142857143,3.7830102689607203,37.0,621.0
THO1_YEAST_Tsuboyama_2023_2WQG,41,0.41144196509412545,0.5365853658536586,-1.5411252977735386,1.274266682020048,0.5365853658536586,3.098724362987242,41.0,656.0
TNKS2_HUMAN_Tsuboyama_2023_5JRT,59,0.5930403166144517,0.5084745762711864,-1.746869410936705,1.6872112644299613,0.3898305084745763,3.3181911474298453,59.0,1118.0
TPK1_HUMAN_Weile_2017,243,0.33859624219122403,0.8796680497925311,-0.3863313000152758,0.35469852074211716,0.946058091286307,3.4682274477413917,243.0,3181.0
TPMT_HUMAN_Matreyek_2018,245,0.538658612976788,0.6348547717842323,-1.24176867841912,1.2087965412876913,0.6141078838174274,3.819256398708973,245.0,3648.0
TPOR_HUMAN_Bridgford_2020,635,0.2898977253248813,0.2903225806451613,-2.6016812882115765,2.1376016870621712,0.06451612903225806,3.1802484425362376,635.0,562.0
TRPC_SACS2_Chan_2017,248,0.6525339432224486,0.65,-0.8826027682946005,0.8528394985885825,0.7375,4.237344872247625,248.0,1519.0
TRPC_THEMA_Chan_2017,252,0.46369864914199604,0.6875,-0.8184719523315834,0.8579621588971349,0.7375,4.312685940711426,252.0,1519.0
UBC9_HUMAN_Weile_2017,159,0.472584502940341,0.5126582278481012,-1.5138016361006406,1.6010800341639337,0.47468354430379744,3.183186624485958,159.0,2563.0
UBE4B_HUMAN_Tsuboyama_2023_3L1X,69,0.5840563184774472,0.7536231884057971,-0.7382467075780816,0.9644691237127003,0.7101449275362319,3.3728766256387632,69.0,1118.0
UBR5_HUMAN_Tsuboyama_2023_1I2T,58,0.2900016022606975,0.3448275862068966,-2.131697968644058,1.9514307460651314,0.20689655172413793,2.8839808690295103,58.0,1094.0
VG08_BPP22_Tsuboyama_2023_2GP8,40,0.655169709422912,0.225,-2.1267461370211094,2.020966728590429,0.2,2.582527369219647,40.0,723.0
VILI_CHICK_Tsuboyama_2023_1YU5,65,0.677190341708326,0.5538461538461539,-1.3164312291317262,1.529070118872019,0.4307692307692308,3.2297747157981775,65.0,1202.0
VKOR1_HUMAN_Chiasson_2020_abundance,163,0.49330016306530666,0.48148148148148145,-1.570853509779058,1.4825662576326135,0.43209876543209874,3.816008273944837,163.0,2695.0
VKOR1_HUMAN_Chiasson_2020_activity,163,0.43031737288413463,0.48026315789473684,-1.5423309324386967,1.4744366968562215,0.4407894736842105,4.00006797420544,163.0,697.0
VRPI_BPT7_Tsuboyama_2023_2WNM,56,0.5874873562245736,0.2857142857142857,-2.304031334917194,2.346758917173637,0.10714285714285714,2.2773291401302393,56.0,1047.0
YAIA_ECOLI_Tsuboyama_2023_2KVT,52,0.4293118673923565,0.7884615384615384,-0.6579226252148286,0.5378090090906391,0.9038461538461539,3.1903457325132782,52.0,928.0
YAP1_HUMAN_Araya_2012,504,0.5901314161017451,0.5454545454545454,-1.2358832234961235,1.2146835767410018,0.5757575757575758,3.4120256306361747,504.0,362.0
YNZC_BACSU_Tsuboyama_2023_2JVD,39,0.558851675508717,0.6410256410256411,-1.2232229313096747,1.0414759852947333,0.7435897435897436,3.199033665624678,39.0,714.0
