dms_id,uniprot,taxon,layer,direction,alpha,mean_entropy,wt_agreement,mean_wt_logprob,frac_confident,score_dispersion,rho,n_var,skill150,skill650
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,5,orth,-1.0,1.541394992446294,0.525,-1.667489358560124,0.475,3.571054220199585,0.3762372897745391,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,5,orth,-1.0,2.850620859861374,0.125,-2.868392211198807,0.0,0.632451057434082,-0.1242987665600731,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,5,orth,-1.0,1.7430091486079615,0.45,-1.9425594049418575,0.325,4.234098434448242,0.4691158600617817,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,5,orth,-1.0,1.5149706485681236,0.575,-1.25491645274451,0.475,2.8236827850341797,0.7070985160893877,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,5,orth,-1.0,1.142324477049988,0.575,-1.2347822126983374,0.675,3.863727569580078,0.6466290792059597,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,5,orth,-1.0,1.3099054007790982,0.725,-1.1404383545625023,0.55,3.364917755126953,0.7075064412233651,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,5,orth,-1.0,1.4541940027615057,0.525,-1.3943862181011355,0.45,3.653203248977661,0.4439981388947882,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,5,orth,-1.0,2.122824050486088,0.325,-2.3701851394958795,0.175,2.4044482707977295,0.2337204671331211,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,5,orth,-1.0,1.924821951985359,0.5,-1.8027726009488103,0.3,2.537597417831421,0.325009330507401,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,5,orth,-1.0,2.1631806546991523,0.2727272727272727,-2.8828970695083793,0.1818181818181818,2.747274160385132,0.2065970896152115,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,5,orth,1.0,1.5045089734718204,0.5,-1.470119857089594,0.475,3.5779149532318115,0.4673622107511122,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,5,orth,1.0,2.670675444602966,0.1,-2.4170678466558457,0.0,1.1720468997955322,0.1499615786986072,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,5,orth,1.0,1.589732982829446,0.5,-1.628815027200471,0.425,3.475543260574341,0.3983367364378179,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,5,orth,1.0,2.8566870987415314,0.15,-2.846876844763756,0.0,0.642926037311554,-0.1623816049946703,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,5,orth,1.0,1.749468169815373,0.475,-1.8247600915616204,0.3,4.1675190925598145,0.5068360772659357,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,5,orth,1.0,1.506433815136552,0.625,-1.2812986803648527,0.475,2.839737892150879,0.7034294641209734,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,5,orth,1.0,1.1263835128862412,0.575,-1.20484109584213,0.675,3.903369903564453,0.6524054279331212,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,5,orth,1.0,1.3295763463713228,0.7,-1.1913102078367956,0.55,3.3578193187713623,0.7125106870038488,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,5,orth,1.0,1.4597842433024195,0.65,-1.1925241415097845,0.5,3.5001139640808105,0.4753320904325407,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,5,orth,1.0,2.1344970010221003,0.325,-2.3292648985981943,0.2,2.373356342315674,0.2197580966897876,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,5,orth,1.0,1.9650334428995848,0.5,-1.836430132528767,0.275,2.507676124572754,0.3361150997790433,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,5,orth,1.0,2.149331277067011,0.2727272727272727,-2.834771873598749,0.1818181818181818,3.1913695335388184,0.1888615505931904,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,5,mean,-1.0,2.002304437756538,0.275,-2.244287365442142,0.3,2.747776746749878,0.5873862125289391,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,5,mean,-1.0,2.218822532892227,0.1,-2.8324554920196534,0.35,1.2848548889160156,0.0677257787933551,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,5,mean,-1.0,1.8191951127722856,0.275,-2.39566041281214,0.325,2.9636151790618896,0.1597853395362904,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,5,mean,-1.0,2.4755165010690687,0.025,-3.241707792878151,0.2,0.96500563621521,-0.0153342469925384,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,5,mean,-1.0,1.6384677052730694,0.325,-2.1377040052000664,0.425,4.013129711151123,0.4711819155825273,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,5,mean,-1.0,1.5218907721340655,0.6,-1.460535922634881,0.475,2.870267391204834,0.6338229733252867,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,5,mean,-1.0,1.405230022734031,0.35,-1.6660597227077232,0.475,3.884972333908081,0.5980868041993226,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,5,mean,-1.0,1.2496935021132232,0.675,-1.104798374051461,0.675,3.3355600833892822,0.6772394533129567,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,5,mean,-1.0,1.8563479665666816,0.175,-2.4997990551404654,0.325,3.2447478771209717,0.2728782932892916,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,5,mean,-1.0,2.3638030350208283,0.1,-3.041071388125419,0.3,1.2714067697525024,-0.0157092359080041,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,5,mean,-1.0,1.9232468508183955,0.325,-2.1125070659443734,0.275,2.600179672241211,0.3090134401814582,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,5,mean,-1.0,2.3775456060062754,0.0909090909090909,-3.3954428244720805,0.1818181818181818,1.9492052793502808,0.1430020346732353,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,5,mean,1.0,1.5157977983355522,0.5,-1.3715621073264628,0.425,3.5336203575134277,0.4727214274142796,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,5,mean,1.0,2.654165065288544,0.15,-2.3892369985580446,0.0,1.1920740604400637,0.1507365381245648,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,5,mean,1.0,1.5881169148604386,0.5,-1.5975342258854652,0.425,3.5075535774230957,0.3898262411729407,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,5,mean,1.0,2.8456475853919985,0.125,-2.835598722100258,0.0,0.6647489666938782,-0.1459585807827014,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,5,mean,1.0,1.7755946690449491,0.475,-1.8689311630252632,0.3,4.194457530975342,0.490323757755879,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,5,mean,1.0,1.4867901071440428,0.575,-1.269584596110508,0.5,2.890453100204468,0.7137632906046062,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,5,mean,1.0,1.16125246854499,0.575,-1.2410116666083923,0.65,3.786851406097412,0.628615913871489,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,5,mean,1.0,1.3416768101975325,0.675,-1.165516289754305,0.55,3.3498775959014893,0.7152416264096251,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,5,mean,1.0,1.4628473183140158,0.6,-1.2492593693896197,0.425,3.5530428886413574,0.4487671277111655,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,5,mean,1.0,2.1362445309758185,0.375,-2.332576608285308,0.225,2.3721351623535156,0.2214559527969382,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,5,mean,1.0,1.9461665268987416,0.55,-1.815197444381192,0.275,2.530442953109741,0.3454438643518506,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,5,mean,1.0,2.1359239762479607,0.2727272727272727,-2.8308033638379793,0.1818181818181818,3.1308658123016357,0.2079233571573456,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,steer,-1.0,1.416271917335689,0.5,-1.3276528911781498,0.55,3.6136066913604736,0.4394640476622664,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,steer,-1.0,2.355307850241661,0.15,-2.5556397080421447,0.175,1.4026628732681274,0.1315759950378978,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,steer,-1.0,1.4244372190558352,0.45,-1.8642528410033263,0.6,3.5413331985473633,0.3946813363526733,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,steer,-1.0,2.3355837017297745,0.075,-3.1955317318439485,0.3,1.1705325841903689,-0.0836622506471752,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,7,steer,-1.0,1.6062702166789675,0.45,-2.0186984166066395,0.425,4.338212013244629,0.4948860275867388,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,7,steer,-1.0,1.4408508023247122,0.575,-1.3630432237347123,0.5,3.003880023956299,0.6897134689744419,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,7,steer,-1.0,1.0837239813641646,0.525,-1.3529271560299094,0.7,3.888427734375,0.6360479628263355,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,7,steer,-1.0,1.149552349653095,0.65,-1.4360788318619595,0.675,3.540006637573242,0.7095884988394479,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,7,steer,-1.0,1.2934211340732873,0.5,-1.5087406710721551,0.55,3.757576942443848,0.4390626557037714,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,7,steer,-1.0,1.876266210526228,0.225,-2.602613855805248,0.275,2.621410846710205,0.1255918610761836,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,7,steer,-1.0,1.690721398498863,0.425,-1.9402874039064044,0.375,2.7649002075195312,0.3388781627019449,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,7,steer,-1.0,1.943248456174677,0.2727272727272727,-3.1394764320416884,0.2727272727272727,3.097222089767456,0.2210965621492574,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,steer,0.0,1.468855532258749,0.5,-1.33898720711004,0.5,3.6090354919433594,0.4747425622511257,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,steer,0.0,2.634993901848793,0.175,-2.3876567810773848,0.0,1.2388066053390503,0.1804241077469426,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,steer,0.0,1.566198803676525,0.475,-1.61852994784349,0.425,3.5228278636932373,0.3925350463944232,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,steer,0.0,2.8417204201221464,0.125,-2.832038086652756,0.0,0.6723819971084595,-0.1487254454088624,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,7,steer,0.0,1.7215871661785058,0.475,-1.84922176238033,0.35,4.234576225280762,0.5139818752988817,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,7,steer,0.0,1.4943252659402788,0.575,-1.2630520574282855,0.475,2.888601779937744,0.7090774362563783,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,7,steer,0.0,1.111100505455397,0.6,-1.2072464674012735,0.675,3.874257802963257,0.647262980505408,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,7,steer,0.0,1.3192897741682827,0.7,-1.1905497425002978,0.55,3.400869846343994,0.7107751407956528,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,7,steer,0.0,1.4506030504824594,0.625,-1.2218424592501833,0.425,3.6117372512817383,0.4640740581989022,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,7,steer,0.0,2.1175407767295837,0.4,-2.3453620799817143,0.225,2.3973166942596436,0.2214223856861035,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,7,steer,0.0,1.9290695160627365,0.575,-1.809412863315083,0.275,2.558048725128174,0.3418813108448977,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,7,steer,0.0,2.106858318502253,0.2727272727272727,-2.865533861924302,0.1818181818181818,3.1287777423858643,0.1964487745829886,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,steer,1.0,1.550361310876906,0.4,-1.5230227553052829,0.425,3.4804046154022217,0.4336338295689745,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,steer,1.0,2.659414654970169,0.15,-2.3946852535009384,0.0,1.1735538244247437,0.1340755255353354,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,steer,1.0,1.6149343525408768,0.525,-1.6486752462675214,0.4,3.479616641998291,0.3771414903495212,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,steer,1.0,2.8520590722560883,0.1,-2.843745541572571,0.0,0.6512113213539124,-0.17094106898127,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,7,steer,1.0,1.7884684785618448,0.5,-1.8484337991496431,0.275,4.133049011230469,0.5212803256732585,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,7,steer,1.0,1.527587991114706,0.6,-1.2801536092243624,0.5,2.845107316970825,0.6990716236370856,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,7,steer,1.0,1.17380285912659,0.625,-1.1878173281555064,0.65,3.791569709777832,0.6442962017619157,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,7,steer,1.0,1.3578411296010018,0.675,-1.1490589416702277,0.55,3.265169143676758,0.710186100423301,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,7,steer,1.0,1.4890724127413706,0.625,-1.257641364223673,0.45,3.525484561920166,0.4560882329506229,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,7,steer,1.0,2.172242298722267,0.375,-2.3361538842320444,0.2,2.3253307342529297,0.2064676187436546,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,7,steer,1.0,1.990110620111227,0.475,-1.8168409250676631,0.275,2.4903531074523926,0.3357587551615347,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,7,steer,1.0,2.2089117494496433,0.3636363636363636,-2.836386161094362,0.1818181818181818,3.0323801040649414,0.1636499677473535,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,random,-1.0,1.4676981017924846,0.475,-1.5046707396395504,0.475,3.635481834411621,0.4530620251332742,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,random,-1.0,2.654957526922226,0.1,-2.4063125282526014,0.0,1.1961352825164795,0.1761310911294222,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,random,-1.0,1.616346119152149,0.45,-1.6554709842541342,0.425,3.480936050415039,0.3797345022153552,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,random,-1.0,2.859173685312271,0.15,-2.8458541512489317,0.0,0.6217873692512512,-0.1412852139485305,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,7,random,-1.0,1.7168780955369585,0.475,-1.844439281609084,0.3,4.164271354675293,0.5063145734206183,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,7,random,-1.0,1.517993539199233,0.6,-1.2813965441891924,0.425,2.8645589351654053,0.6978116294109791,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,7,random,-1.0,1.1414146972703747,0.575,-1.2103956253860817,0.7,3.783438444137573,0.6450091521893045,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,7,random,-1.0,1.3289558946620672,0.675,-1.1590251669869758,0.575,3.3543572425842285,0.7081500992229902,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,7,random,-1.0,1.531898603006266,0.525,-1.3367678386741315,0.375,3.574671506881714,0.4483994349788633,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,7,random,-1.0,2.150641853362322,0.325,-2.341063707321882,0.2,2.346679449081421,0.2208634038701228,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,7,random,-1.0,1.934581941366196,0.475,-1.8490960020571947,0.275,2.5076565742492676,0.334462133442834,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,7,random,-1.0,2.1632893193851817,0.2727272727272727,-2.8419097370722075,0.1818181818181818,3.112215518951416,0.2157250470294532,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,random,1.0,1.4450754672288897,0.475,-1.496646725386381,0.475,3.5338735580444336,0.4625151230997313,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,random,1.0,2.531236132979393,0.175,-2.3538977086544035,0.1,1.3784232139587402,0.0924238551586645,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,random,1.0,1.5454432055936196,0.5,-1.6260844924843696,0.425,3.5237019062042236,0.4120073126606931,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,random,1.0,2.6434872448444366,0.125,-2.874540550261736,0.15,0.9871944189071656,-0.136881376579869,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,7,random,1.0,1.7771691094734705,0.375,-1.893616306949116,0.275,4.202876091003418,0.5118748642718985,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,7,random,1.0,1.5371575196506455,0.575,-1.2971315719478298,0.45,2.8718321323394775,0.7097544508761214,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,7,random,1.0,1.1366945845249574,0.55,-1.2593158541276352,0.675,3.9386727809906006,0.62624550356117,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,7,random,1.0,1.291949294367805,0.725,-1.2454434908227996,0.575,3.428269386291504,0.7290360308017877,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,7,random,1.0,1.440089305350557,0.6,-1.2811953569587786,0.475,3.656956434249878,0.448308636018948,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,7,random,1.0,2.0946253396570684,0.275,-2.4656936936080456,0.2,2.4588866233825684,0.2402082742928208,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,7,random,1.0,1.9081027975305915,0.5,-1.8111587268533185,0.35,2.605388879776001,0.3334720369581611,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,7,random,1.0,2.222333691336892,0.2727272727272727,-2.731475216421214,0.1818181818181818,2.8913698196411133,0.1858110036721209,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,orth,-1.0,1.46759866271168,0.475,-1.504477989242878,0.475,3.635568380355835,0.453007290595781,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,orth,-1.0,2.654971498250961,0.1,-2.4063801646232603,0.0,1.1961641311645508,0.1761533976267089,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,orth,-1.0,1.6163231076905504,0.45,-1.6554106973806484,0.425,3.480889081954956,0.3797610777396024,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,orth,-1.0,2.8591871559619904,0.15,-2.845896333456039,0.0,0.6217139363288879,-0.1409502055733211,199,-0.0117440057006294,-0.0333176390259755
MET_HUMAN_Estevam_2023,MET_HUMAN,Human,7,orth,-1.0,1.716798408946488,0.475,-1.8444597315115971,0.3,4.1644439697265625,0.5063076028662415,754,0.5421480254201447,0.5899318511170537
CBX4_HUMAN_Tsuboyama_2023_2K28,CBX4_HUMAN,Human,7,orth,-1.0,1.518004443263635,0.6,-1.2812993734376503,0.425,2.864469289779663,0.6978226850053785,727,0.6797949287385209,0.6721421993244779
RASK_HUMAN_Weng_2022_binding-DARPin_K55,RASK_HUMAN,Human,7,orth,-1.0,1.1414482636086176,0.575,-1.2103890300753846,0.7,3.7834532260894775,0.6450555993530309,677,0.5678902129354267,0.5601983068292345
DNJA1_HUMAN_Tsuboyama_2023_2LO1,DNJA1_HUMAN,Human,7,orth,-1.0,1.32890589768067,0.675,-1.1590487346053124,0.575,3.354444742202759,0.7081316418314143,745,0.634440849872635,0.6153448706674932
BLAT_ECOLX_Deng_2012,BLAT_ECOLX,Prokaryote,7,orth,-1.0,1.5318559920880943,0.525,-1.3367950406711315,0.375,3.5747570991516113,0.4484415062115323,760,0.4609069536415703,0.5280743598413592
RFAH_ECOLI_Tsuboyama_2023_2LCL,RFAH_ECOLI,Prokaryote,7,orth,-1.0,2.1508605763316155,0.325,-2.341221063584089,0.2,2.3464114665985107,0.2208995160282954,704,0.1804600887722164,0.3472077268282595
UBC9_HUMAN_Weile_2017,UBC9_HUMAN,Human,7,orth,-1.0,1.93454871699214,0.475,-1.849063162319362,0.275,2.507701873779297,0.3345120378423276,656,0.4025856463328941,0.472584502940341
AICDA_HUMAN_Gajula_2014_3cycles,AICDA_HUMAN,Human,7,orth,-1.0,2.163055631247434,0.2727272727272727,-2.841902683404359,0.1818181818181818,3.1125688552856445,0.2160566139149868,209,0.1964487745829886,0.3283841065807374
CSN4_MOUSE_Tsuboyama_2023_1UFM,CSN4_MOUSE,Eukaryote,7,orth,1.0,1.4453535191714764,0.475,-1.4962360240286217,0.475,3.5332486629486084,0.4624998710406337,755,0.5282802434553483,0.3423517289049476
A0A247D711_LISMN_Stadelmann_2021,A0A247D711_LISMN,Prokaryote,7,orth,1.0,2.5320817649364473,0.175,-2.353710601478815,0.1,1.3766429424285889,0.0924148888215198,760,0.0966399431087019,0.0661005878374455
MTH3_HAEAE_RockahShmuel_2015,MTH3_HAEAE,Prokaryote,7,orth,1.0,1.5459013642685022,0.5,-1.626033965429815,0.425,3.52302885055542,0.4121579072980939,213,0.4048642719401532,0.5269897702467963
Q8WTC7_9CNID_Somermeyer_2022,Q8WTC7_9CNID,Eukaryote,7,orth,1.0,2.6467890322208403,0.125,-2.8726469121873377,0.125,0.985453188419342,-0.1368463529770062,199,-0.0117440057006294,-0.0333176390259755
