wid,arm,genome,contig,start,gc,L,span_start,placement,cds_frac,exact,tok_acc,nt_acc,max_run_nt,logp_true
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,10,383,incopy,,0,0.0,0.45,5,-7.0722
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,10,363,incopy,,0,0.0,0.25,4,-8.4516
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,10,313,incopy,,0,0.0,0.31666666666666665,3,-8.2469
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,10,327,incopy,,0,0.0,0.2833333333333333,3,-8.4795
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,10,356,incopy,,0,0.0,0.38333333333333336,4,-7.5409
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,10,329,incopy,,0,0.0,0.2833333333333333,3,-8.3781
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,20,366,incopy,,0,0.05,0.3416666666666667,9,-7.1939
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,20,338,incopy,,0,0.0,0.2916666666666667,5,-8.1635
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,20,356,incopy,,0,0.05,0.35833333333333334,9,-7.6724
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,20,305,incopy,,0,0.0,0.25,3,-7.9828
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,20,322,incopy,,0,0.0,0.3333333333333333,6,-8.2797
19,nocopy,NZ_FOSL01000004.1,NZ_FOSL01000004.1,94914,0.634,20,351,incopy,,0,0.0,0.325,3,-8.5205
20,copy,CP002279,CP002279,1704018,0.6383,1,321,incopy,,1,1.0,1.0,6,-0.1489
20,copy,CP002279,CP002279,1704018,0.6383,1,313,incopy,,1,1.0,1.0,6,-0.1243
20,copy,CP002279,CP002279,1704018,0.6383,1,373,incopy,,1,1.0,1.0,6,-0.19
20,copy,CP002279,CP002279,1704018,0.6383,1,364,incopy,,1,1.0,1.0,6,-0.0982
20,copy,CP002279,CP002279,1704018,0.6383,1,378,incopy,,1,1.0,1.0,6,-0.0958
20,copy,CP002279,CP002279,1704018,0.6383,1,326,incopy,,1,1.0,1.0,6,-0.2564
20,copy,CP002279,CP002279,1704018,0.6383,2,329,incopy,,1,1.0,1.0,12,-0.2601
20,copy,CP002279,CP002279,1704018,0.6383,2,382,incopy,,1,1.0,1.0,12,-0.172
20,copy,CP002279,CP002279,1704018,0.6383,2,374,incopy,,1,1.0,1.0,12,-0.0859
20,copy,CP002279,CP002279,1704018,0.6383,2,327,incopy,,1,1.0,1.0,12,-1.2481
20,copy,CP002279,CP002279,1704018,0.6383,2,314,incopy,,1,1.0,1.0,12,-0.2029
20,copy,CP002279,CP002279,1704018,0.6383,2,316,incopy,,1,1.0,1.0,12,-0.1781
20,copy,CP002279,CP002279,1704018,0.6383,5,342,incopy,,0,0.6,0.7333333333333333,12,-1.3111
20,copy,CP002279,CP002279,1704018,0.6383,5,339,incopy,,1,1.0,1.0,30,-0.605
20,copy,CP002279,CP002279,1704018,0.6383,5,384,incopy,,0,0.6,0.7666666666666667,9,-1.2116
20,copy,CP002279,CP002279,1704018,0.6383,5,336,incopy,,0,0.8,0.9,18,-1.9658
20,copy,CP002279,CP002279,1704018,0.6383,5,340,incopy,,0,0.8,0.8333333333333334,24,-0.648
20,copy,CP002279,CP002279,1704018,0.6383,5,331,incopy,,0,0.8,0.8333333333333334,18,-1.6985
20,copy,CP002279,CP002279,1704018,0.6383,10,310,incopy,,0,0.7,0.8166666666666667,24,-2.5797
20,copy,CP002279,CP002279,1704018,0.6383,10,304,incopy,,0,0.7,0.8333333333333334,13,-2.3137
20,copy,CP002279,CP002279,1704018,0.6383,10,332,incopy,,0,0.4,0.6833333333333333,12,-2.9125
20,copy,CP002279,CP002279,1704018,0.6383,10,334,incopy,,0,0.4,0.6666666666666666,16,-4.0965
20,copy,CP002279,CP002279,1704018,0.6383,10,347,incopy,,0,0.7,0.7833333333333333,26,-1.8877
20,copy,CP002279,CP002279,1704018,0.6383,10,359,incopy,,0,0.4,0.6666666666666666,13,-2.3026
20,copy,CP002279,CP002279,1704018,0.6383,20,341,incopy,,0,0.4,0.55,31,-4.2139
20,copy,CP002279,CP002279,1704018,0.6383,20,339,incopy,,0,0.4,0.6083333333333333,27,-4.6594
20,copy,CP002279,CP002279,1704018,0.6383,20,302,incopy,,0,0.1,0.48333333333333334,10,-6.4293
20,copy,CP002279,CP002279,1704018,0.6383,20,311,incopy,,0,0.35,0.5666666666666667,26,-5.1419
20,copy,CP002279,CP002279,1704018,0.6383,20,303,incopy,,0,0.2,0.5666666666666667,12,-5.6548
20,copy,CP002279,CP002279,1704018,0.6383,20,371,incopy,,0,0.2,0.5083333333333333,18,-6.3805
21,nocopy,CP002279,CP002279,1704018,0.6383,1,321,incopy,,0,0.0,0.3333333333333333,1,-6.7909
21,nocopy,CP002279,CP002279,1704018,0.6383,1,313,incopy,,0,0.0,0.3333333333333333,2,-8.1632
21,nocopy,CP002279,CP002279,1704018,0.6383,1,373,incopy,,0,0.0,0.3333333333333333,2,-10.2646
21,nocopy,CP002279,CP002279,1704018,0.6383,1,364,incopy,,0,0.0,0.16666666666666666,1,-8.468
21,nocopy,CP002279,CP002279,1704018,0.6383,1,378,incopy,,0,0.0,0.3333333333333333,1,-10.5574
21,nocopy,CP002279,CP002279,1704018,0.6383,1,326,incopy,,0,0.0,0.5,2,-9.8039
21,nocopy,CP002279,CP002279,1704018,0.6383,2,329,incopy,,0,0.0,0.25,2,-8.1404
21,nocopy,CP002279,CP002279,1704018,0.6383,2,382,incopy,,0,0.0,0.3333333333333333,2,-7.9082
21,nocopy,CP002279,CP002279,1704018,0.6383,2,374,incopy,,0,0.0,0.3333333333333333,2,-7.0393
21,nocopy,CP002279,CP002279,1704018,0.6383,2,327,incopy,,0,0.0,0.16666666666666666,1,-8.0791
21,nocopy,CP002279,CP002279,1704018,0.6383,2,314,incopy,,0,0.0,0.3333333333333333,2,-6.1135
21,nocopy,CP002279,CP002279,1704018,0.6383,2,316,incopy,,0,0.0,0.3333333333333333,2,-7.2959
21,nocopy,CP002279,CP002279,1704018,0.6383,5,342,incopy,,0,0.0,0.4,3,-7.5982
21,nocopy,CP002279,CP002279,1704018,0.6383,5,339,incopy,,0,0.0,0.23333333333333334,2,-7.397
21,nocopy,CP002279,CP002279,1704018,0.6383,5,384,incopy,,0,0.0,0.36666666666666664,3,-7.3262
21,nocopy,CP002279,CP002279,1704018,0.6383,5,336,incopy,,0,0.0,0.4,3,-8.0481
21,nocopy,CP002279,CP002279,1704018,0.6383,5,340,incopy,,0,0.0,0.3333333333333333,4,-7.2003
21,nocopy,CP002279,CP002279,1704018,0.6383,5,331,incopy,,0,0.0,0.26666666666666666,2,-7.2741
21,nocopy,CP002279,CP002279,1704018,0.6383,10,310,incopy,,0,0.0,0.35,2,-7.3582
21,nocopy,CP002279,CP002279,1704018,0.6383,10,304,incopy,,0,0.0,0.45,6,-6.9554
21,nocopy,CP002279,CP002279,1704018,0.6383,10,332,incopy,,0,0.0,0.3333333333333333,3,-7.6434
21,nocopy,CP002279,CP002279,1704018,0.6383,10,334,incopy,,0,0.0,0.43333333333333335,3,-7.7395
21,nocopy,CP002279,CP002279,1704018,0.6383,10,347,incopy,,0,0.0,0.4166666666666667,4,-7.5334
21,nocopy,CP002279,CP002279,1704018,0.6383,10,359,incopy,,0,0.0,0.35,4,-7.3871
21,nocopy,CP002279,CP002279,1704018,0.6383,20,341,incopy,,0,0.0,0.3333333333333333,4,-7.5972
21,nocopy,CP002279,CP002279,1704018,0.6383,20,339,incopy,,0,0.0,0.2916666666666667,4,-7.7928
21,nocopy,CP002279,CP002279,1704018,0.6383,20,302,incopy,,0,0.0,0.38333333333333336,6,-7.7127
21,nocopy,CP002279,CP002279,1704018,0.6383,20,311,incopy,,0,0.0,0.31666666666666665,5,-8.0329
21,nocopy,CP002279,CP002279,1704018,0.6383,20,303,incopy,,0,0.0,0.2833333333333333,3,-7.7428
21,nocopy,CP002279,CP002279,1704018,0.6383,20,371,incopy,,0,0.0,0.375,5,-7.87
22,copy,CP002279,CP002279,4613046,0.6453,1,350,incopy,,1,1.0,1.0,6,-0.4555
22,copy,CP002279,CP002279,4613046,0.6453,1,337,incopy,,1,1.0,1.0,6,-0.5768
22,copy,CP002279,CP002279,4613046,0.6453,1,316,incopy,,1,1.0,1.0,6,-0.1173
22,copy,CP002279,CP002279,4613046,0.6453,1,325,incopy,,1,1.0,1.0,6,-0.129
22,copy,CP002279,CP002279,4613046,0.6453,1,337,incopy,,1,1.0,1.0,6,-0.5768
22,copy,CP002279,CP002279,4613046,0.6453,1,354,incopy,,1,1.0,1.0,6,-0.4017
22,copy,CP002279,CP002279,4613046,0.6453,2,326,incopy,,1,1.0,1.0,12,-0.0667
22,copy,CP002279,CP002279,4613046,0.6453,2,392,incopy,,1,1.0,1.0,12,-0.3259
22,copy,CP002279,CP002279,4613046,0.6453,2,369,incopy,,1,1.0,1.0,12,-0.5712
22,copy,CP002279,CP002279,4613046,0.6453,2,344,incopy,,1,1.0,1.0,12,-0.2638
22,copy,CP002279,CP002279,4613046,0.6453,2,381,incopy,,1,1.0,1.0,12,-0.0674
22,copy,CP002279,CP002279,4613046,0.6453,2,378,incopy,,1,1.0,1.0,12,-0.2683
22,copy,CP002279,CP002279,4613046,0.6453,5,332,incopy,,0,0.8,0.9666666666666667,23,-0.7222
22,copy,CP002279,CP002279,4613046,0.6453,5,367,incopy,,0,0.6,0.8,12,-0.7071
22,copy,CP002279,CP002279,4613046,0.6453,5,350,incopy,,1,1.0,1.0,30,-0.4687
22,copy,CP002279,CP002279,4613046,0.6453,5,386,incopy,,1,1.0,1.0,30,-0.3581
22,copy,CP002279,CP002279,4613046,0.6453,5,370,incopy,,0,0.8,0.9333333333333333,18,-1.5892
22,copy,CP002279,CP002279,4613046,0.6453,5,303,incopy,,0,0.6,0.7,12,-1.7009
22,copy,CP002279,CP002279,4613046,0.6453,10,349,incopy,,0,0.7,0.8333333333333334,18,-2.8047
22,copy,CP002279,CP002279,4613046,0.6453,10,308,incopy,,0,0.3,0.4666666666666667,13,-3.9918
22,copy,CP002279,CP002279,4613046,0.6453,10,341,incopy,,0,0.6,0.9,23,-1.8582
22,copy,CP002279,CP002279,4613046,0.6453,10,374,incopy,,0,0.4,0.6666666666666666,13,-4.3099
22,copy,CP002279,CP002279,4613046,0.6453,10,317,incopy,,0,0.8,0.8333333333333334,24,-1.289
22,copy,CP002279,CP002279,4613046,0.6453,10,379,incopy,,0,0.7,0.8666666666666667,29,-2.7407
22,copy,CP002279,CP002279,4613046,0.6453,20,329,incopy,,0,0.35,0.6,30,-4.297
22,copy,CP002279,CP002279,4613046,0.6453,20,331,incopy,,0,0.25,0.6416666666666667,14,-5.0279
22,copy,CP002279,CP002279,4613046,0.6453,20,318,incopy,,0,0.3,0.55,13,-4.5768
22,copy,CP002279,CP002279,4613046,0.6453,20,356,incopy,,0,0.15,0.475,12,-5.3838
22,copy,CP002279,CP002279,4613046,0.6453,20,373,incopy,,0,0.15,0.49166666666666664,14,-6.0981
22,copy,CP002279,CP002279,4613046,0.6453,20,360,incopy,,0,0.35,0.6833333333333333,25,-4.7304
23,nocopy,CP002279,CP002279,4613046,0.6453,1,350,incopy,,0,0.0,0.5,2,-7.5977
23,nocopy,CP002279,CP002279,4613046,0.6453,1,337,incopy,,0,0.0,0.3333333333333333,2,-7.7661
23,nocopy,CP002279,CP002279,4613046,0.6453,1,316,incopy,,0,0.0,0.0,0,-9.0733
23,nocopy,CP002279,CP002279,4613046,0.6453,1,325,incopy,,0,0.0,0.16666666666666666,1,-6.3867
23,nocopy,CP002279,CP002279,4613046,0.6453,1,337,incopy,,0,0.0,0.3333333333333333,2,-7.7662
23,nocopy,CP002279,CP002279,4613046,0.6453,1,354,incopy,,0,0.0,0.3333333333333333,2,-7.381
23,nocopy,CP002279,CP002279,4613046,0.6453,2,326,incopy,,0,0.0,0.5,6,-6.3456
23,nocopy,CP002279,CP002279,4613046,0.6453,2,392,incopy,,0,0.0,0.4166666666666667,3,-9.2454
23,nocopy,CP002279,CP002279,4613046,0.6453,2,369,incopy,,0,0.0,0.4166666666666667,4,-7.1056
23,nocopy,CP002279,CP002279,4613046,0.6453,2,344,incopy,,0,0.0,0.3333333333333333,2,-7.2105
23,nocopy,CP002279,CP002279,4613046,0.6453,2,381,incopy,,0,0.0,0.3333333333333333,3,-8.4711
23,nocopy,CP002279,CP002279,4613046,0.6453,2,378,incopy,,0,0.0,0.25,2,-7.8314
23,nocopy,CP002279,CP002279,4613046,0.6453,5,332,incopy,,0,0.0,0.3,2,-7.9309
23,nocopy,CP002279,CP002279,4613046,0.6453,5,367,incopy,,0,0.0,0.43333333333333335,3,-7.6294
23,nocopy,CP002279,CP002279,4613046,0.6453,5,350,incopy,,0,0.0,0.3333333333333333,3,-7.316
23,nocopy,CP002279,CP002279,4613046,0.6453,5,386,incopy,,0,0.0,0.43333333333333335,4,-6.9378
23,nocopy,CP002279,CP002279,4613046,0.6453,5,370,incopy,,0,0.0,0.23333333333333334,2,-8.7771
23,nocopy,CP002279,CP002279,4613046,0.6453,5,303,incopy,,0,0.0,0.23333333333333334,3,-8.5388
23,nocopy,CP002279,CP002279,4613046,0.6453,10,349,incopy,,0,0.0,0.36666666666666664,4,-7.0916
23,nocopy,CP002279,CP002279,4613046,0.6453,10,308,incopy,,0,0.0,0.36666666666666664,3,-7.2668
23,nocopy,CP002279,CP002279,4613046,0.6453,10,341,incopy,,0,0.0,0.38333333333333336,3,-7.6662
23,nocopy,CP002279,CP002279,4613046,0.6453,10,374,incopy,,0,0.0,0.31666666666666665,2,-7.8565
23,nocopy,CP002279,CP002279,4613046,0.6453,10,317,incopy,,0,0.0,0.43333333333333335,5,-7.3457
23,nocopy,CP002279,CP002279,4613046,0.6453,10,379,incopy,,0,0.0,0.31666666666666665,3,-7.7986
23,nocopy,CP002279,CP002279,4613046,0.6453,20,329,incopy,,0,0.0,0.3416666666666667,4,-7.6056
23,nocopy,CP002279,CP002279,4613046,0.6453,20,331,incopy,,0,0.0,0.4083333333333333,4,-7.6761
23,nocopy,CP002279,CP002279,4613046,0.6453,20,318,incopy,,0,0.0,0.4166666666666667,3,-7.4311
23,nocopy,CP002279,CP002279,4613046,0.6453,20,356,incopy,,0,0.0,0.475,5,-7.236
23,nocopy,CP002279,CP002279,4613046,0.6453,20,373,incopy,,0,0.0,0.35833333333333334,5,-7.8794
23,nocopy,CP002279,CP002279,4613046,0.6453,20,360,incopy,,0,0.0,0.425,5,-7.616
24,copy,CP002279,CP002279,5774700,0.6447,1,344,incopy,,1,1.0,1.0,6,-0.0528
24,copy,CP002279,CP002279,5774700,0.6447,1,382,incopy,,1,1.0,1.0,6,-0.3486
24,copy,CP002279,CP002279,5774700,0.6447,1,370,incopy,,1,1.0,1.0,6,-0.1037
24,copy,CP002279,CP002279,5774700,0.6447,1,346,incopy,,1,1.0,1.0,6,-0.1148
24,copy,CP002279,CP002279,5774700,0.6447,1,374,incopy,,1,1.0,1.0,6,-0.1567
24,copy,CP002279,CP002279,5774700,0.6447,1,389,incopy,,1,1.0,1.0,6,-0.049
24,copy,CP002279,CP002279,5774700,0.6447,2,313,incopy,,1,1.0,1.0,12,-0.5902
24,copy,CP002279,CP002279,5774700,0.6447,2,345,incopy,,1,1.0,1.0,12,-0.1694
24,copy,CP002279,CP002279,5774700,0.6447,2,358,incopy,,1,1.0,1.0,12,-0.175
24,copy,CP002279,CP002279,5774700,0.6447,2,381,incopy,,1,1.0,1.0,12,-0.2584
24,copy,CP002279,CP002279,5774700,0.6447,2,385,incopy,,1,1.0,1.0,12,-0.1439
24,copy,CP002279,CP002279,5774700,0.6447,2,363,incopy,,1,1.0,1.0,12,-0.1266
24,copy,CP002279,CP002279,5774700,0.6447,5,315,incopy,,0,0.6,0.6666666666666666,12,-1.5384
24,copy,CP002279,CP002279,5774700,0.6447,5,349,incopy,,1,1.0,1.0,30,-0.334
24,copy,CP002279,CP002279,5774700,0.6447,5,346,incopy,,1,1.0,1.0,30,-0.1516
24,copy,CP002279,CP002279,5774700,0.6447,5,373,incopy,,1,1.0,1.0,30,-0.3212
24,copy,CP002279,CP002279,5774700,0.6447,5,362,incopy,,0,0.8,0.9666666666666667,18,-0.9659
24,copy,CP002279,CP002279,5774700,0.6447,5,346,incopy,,1,1.0,1.0,30,-0.1516
24,copy,CP002279,CP002279,5774700,0.6447,10,336,incopy,,0,0.4,0.7166666666666667,18,-3.9685
24,copy,CP002279,CP002279,5774700,0.6447,10,386,incopy,,0,0.4,0.75,20,-2.7969
24,copy,CP002279,CP002279,5774700,0.6447,10,349,incopy,,0,0.8,0.95,28,-1.2947
24,copy,CP002279,CP002279,5774700,0.6447,10,333,incopy,,0,0.7,0.8,21,-1.3153
24,copy,CP002279,CP002279,5774700,0.6447,10,367,incopy,,0,0.4,0.5833333333333334,19,-3.9519
24,copy,CP002279,CP002279,5774700,0.6447,10,382,incopy,,0,0.6,0.85,13,-1.8411
24,copy,CP002279,CP002279,5774700,0.6447,20,368,incopy,,0,0.25,0.45,14,-5.3765
24,copy,CP002279,CP002279,5774700,0.6447,20,311,incopy,,0,0.25,0.4666666666666667,18,-6.2356
24,copy,CP002279,CP002279,5774700,0.6447,20,314,incopy,,0,0.25,0.5083333333333333,19,-6.2154
24,copy,CP002279,CP002279,5774700,0.6447,20,362,incopy,,0,0.25,0.425,18,-5.5535
24,copy,CP002279,CP002279,5774700,0.6447,20,345,incopy,,0,0.45,0.6333333333333333,30,-3.7339
24,copy,CP002279,CP002279,5774700,0.6447,20,373,incopy,,0,0.35,0.6166666666666667,24,-4.701
25,nocopy,CP002279,CP002279,5774700,0.6447,1,344,incopy,,0,0.0,0.3333333333333333,1,-8.2431
25,nocopy,CP002279,CP002279,5774700,0.6447,1,382,incopy,,0,0.0,0.0,0,-9.7456
25,nocopy,CP002279,CP002279,5774700,0.6447,1,370,incopy,,0,0.0,0.16666666666666666,1,-5.5081
25,nocopy,CP002279,CP002279,5774700,0.6447,1,346,incopy,,0,0.0,0.3333333333333333,1,-7.7825
25,nocopy,CP002279,CP002279,5774700,0.6447,1,374,incopy,,0,0.0,0.5,2,-7.0137
25,nocopy,CP002279,CP002279,5774700,0.6447,1,389,incopy,,0,0.0,0.5,1,-5.8413
25,nocopy,CP002279,CP002279,5774700,0.6447,2,313,incopy,,0,0.0,0.08333333333333333,1,-8.2031
25,nocopy,CP002279,CP002279,5774700,0.6447,2,345,incopy,,0,0.0,0.08333333333333333,1,-9.4222
25,nocopy,CP002279,CP002279,5774700,0.6447,2,358,incopy,,0,0.0,0.3333333333333333,1,-6.8644
25,nocopy,CP002279,CP002279,5774700,0.6447,2,381,incopy,,0,0.0,0.25,1,-8.2014
25,nocopy,CP002279,CP002279,5774700,0.6447,2,385,incopy,,0,0.0,0.5,4,-7.8997
25,nocopy,CP002279,CP002279,5774700,0.6447,2,363,incopy,,0,0.0,0.25,2,-8.5648
25,nocopy,CP002279,CP002279,5774700,0.6447,5,315,incopy,,0,0.0,0.4,3,-7.7399
25,nocopy,CP002279,CP002279,5774700,0.6447,5,349,incopy,,0,0.0,0.26666666666666666,2,-7.2906
25,nocopy,CP002279,CP002279,5774700,0.6447,5,346,incopy,,0,0.0,0.4,3,-7.4679
25,nocopy,CP002279,CP002279,5774700,0.6447,5,373,incopy,,0,0.0,0.4666666666666667,3,-6.7561
25,nocopy,CP002279,CP002279,5774700,0.6447,5,362,incopy,,0,0.0,0.26666666666666666,2,-7.8483
25,nocopy,CP002279,CP002279,5774700,0.6447,5,346,incopy,,0,0.0,0.4,3,-7.4679
25,nocopy,CP002279,CP002279,5774700,0.6447,10,336,incopy,,0,0.0,0.35,3,-7.2089
25,nocopy,CP002279,CP002279,5774700,0.6447,10,386,incopy,,0,0.0,0.3,3,-7.681
25,nocopy,CP002279,CP002279,5774700,0.6447,10,349,incopy,,0,0.0,0.38333333333333336,4,-7.0288
25,nocopy,CP002279,CP002279,5774700,0.6447,10,333,incopy,,0,0.0,0.36666666666666664,3,-7.0205
25,nocopy,CP002279,CP002279,5774700,0.6447,10,367,incopy,,0,0.0,0.3,2,-6.8317
25,nocopy,CP002279,CP002279,5774700,0.6447,10,382,incopy,,0,0.0,0.2833333333333333,4,-7.7349
25,nocopy,CP002279,CP002279,5774700,0.6447,20,368,incopy,,0,0.0,0.30833333333333335,3,-7.4107
25,nocopy,CP002279,CP002279,5774700,0.6447,20,311,incopy,,0,0.0,0.3416666666666667,3,-7.8145
25,nocopy,CP002279,CP002279,5774700,0.6447,20,314,incopy,,0,0.0,0.31666666666666665,5,-7.7286
25,nocopy,CP002279,CP002279,5774700,0.6447,20,362,incopy,,0,0.0,0.30833333333333335,3,-7.3985
25,nocopy,CP002279,CP002279,5774700,0.6447,20,345,incopy,,0,0.0,0.35,4,-7.3482
25,nocopy,CP002279,CP002279,5774700,0.6447,20,373,incopy,,0,0.0,0.3,5,-7.6036
26,copy,CP002279,CP002279,3778428,0.674,1,356,incopy,,1,1.0,1.0,6,-0.0657
26,copy,CP002279,CP002279,3778428,0.674,1,378,incopy,,1,1.0,1.0,6,-0.0236
26,copy,CP002279,CP002279,3778428,0.674,1,360,incopy,,1,1.0,1.0,6,-0.2393
26,copy,CP002279,CP002279,3778428,0.674,1,340,incopy,,1,1.0,1.0,6,-0.055
26,copy,CP002279,CP002279,3778428,0.674,1,327,incopy,,1,1.0,1.0,6,-0.0916
26,copy,CP002279,CP002279,3778428,0.674,1,332,incopy,,1,1.0,1.0,6,-0.2428
26,copy,CP002279,CP002279,3778428,0.674,2,390,incopy,,1,1.0,1.0,12,-0.1327
26,copy,CP002279,CP002279,3778428,0.674,2,370,incopy,,1,1.0,1.0,12,-0.1171
26,copy,CP002279,CP002279,3778428,0.674,2,311,incopy,,1,1.0,1.0,12,-0.782
26,copy,CP002279,CP002279,3778428,0.674,2,330,incopy,,0,0.5,0.8333333333333334,6,-0.9048
26,copy,CP002279,CP002279,3778428,0.674,2,394,incopy,,0,0.5,0.9166666666666666,6,-1.1306
26,copy,CP002279,CP002279,3778428,0.674,2,335,incopy,,1,1.0,1.0,12,-0.1379
26,copy,CP002279,CP002279,3778428,0.674,5,372,incopy,,0,0.8,0.9,15,-0.6847
26,copy,CP002279,CP002279,3778428,0.674,5,361,incopy,,1,1.0,1.0,30,-0.2846
26,copy,CP002279,CP002279,3778428,0.674,5,386,incopy,,0,0.8,0.8333333333333334,18,-0.6172
26,copy,CP002279,CP002279,3778428,0.674,5,306,incopy,,0,0.8,0.9,19,-0.8597
26,copy,CP002279,CP002279,3778428,0.674,5,315,incopy,,1,1.0,1.0,30,-0.6058
26,copy,CP002279,CP002279,3778428,0.674,5,302,incopy,,0,0.4,0.7666666666666667,13,-2.0136
26,copy,CP002279,CP002279,3778428,0.674,10,348,incopy,,0,0.4,0.6166666666666667,13,-4.1537
26,copy,CP002279,CP002279,3778428,0.674,10,385,incopy,,0,0.5,0.7166666666666667,14,-1.7045
26,copy,CP002279,CP002279,3778428,0.674,10,341,incopy,,0,0.8,0.8833333333333333,25,-1.5559
26,copy,CP002279,CP002279,3778428,0.674,10,326,incopy,,0,0.7,0.8333333333333334,25,-1.8687
26,copy,CP002279,CP002279,3778428,0.674,10,340,incopy,,0,0.8,0.85,24,-1.4208
26,copy,CP002279,CP002279,3778428,0.674,10,373,incopy,,0,0.5,0.8,22,-1.9525
26,copy,CP002279,CP002279,3778428,0.674,20,306,incopy,,0,0.15,0.5166666666666667,13,-5.3512
26,copy,CP002279,CP002279,3778428,0.674,20,362,incopy,,0,0.15,0.5333333333333333,13,-5.9136
26,copy,CP002279,CP002279,3778428,0.674,20,304,incopy,,0,0.2,0.5833333333333334,12,-5.0911
26,copy,CP002279,CP002279,3778428,0.674,20,368,incopy,,0,0.15,0.525,13,-6.33
26,copy,CP002279,CP002279,3778428,0.674,20,348,incopy,,0,0.25,0.55,13,-5.3365
26,copy,CP002279,CP002279,3778428,0.674,20,322,incopy,,0,0.2,0.5333333333333333,14,-5.1568
27,nocopy,CP002279,CP002279,3778428,0.674,1,356,incopy,,0,0.0,0.16666666666666666,1,-9.8581
27,nocopy,CP002279,CP002279,3778428,0.674,1,378,incopy,,0,0.0,0.6666666666666666,4,-6.1679
27,nocopy,CP002279,CP002279,3778428,0.674,1,360,incopy,,0,0.0,0.6666666666666666,2,-6.209
27,nocopy,CP002279,CP002279,3778428,0.674,1,340,incopy,,0,0.0,0.3333333333333333,2,-6.7271
27,nocopy,CP002279,CP002279,3778428,0.674,1,327,incopy,,0,0.0,0.3333333333333333,1,-8.8688
27,nocopy,CP002279,CP002279,3778428,0.674,1,332,incopy,,0,0.0,0.6666666666666666,4,-6.0045
27,nocopy,CP002279,CP002279,3778428,0.674,2,390,incopy,,0,0.0,0.6666666666666666,4,-6.3249
27,nocopy,CP002279,CP002279,3778428,0.674,2,370,incopy,,0,0.0,0.5833333333333334,4,-6.27
27,nocopy,CP002279,CP002279,3778428,0.674,2,311,incopy,,0,0.0,0.5,2,-6.5626
27,nocopy,CP002279,CP002279,3778428,0.674,2,330,incopy,,0,0.0,0.4166666666666667,2,-7.5633
27,nocopy,CP002279,CP002279,3778428,0.674,2,394,incopy,,0,0.0,0.5,3,-6.3111
27,nocopy,CP002279,CP002279,3778428,0.674,2,335,incopy,,0,0.0,0.5,2,-8.3612
27,nocopy,CP002279,CP002279,3778428,0.674,5,372,incopy,,0,0.0,0.5,3,-5.7448
27,nocopy,CP002279,CP002279,3778428,0.674,5,361,incopy,,0,0.0,0.3333333333333333,4,-8.7235
27,nocopy,CP002279,CP002279,3778428,0.674,5,386,incopy,,0,0.0,0.3,4,-7.5078
27,nocopy,CP002279,CP002279,3778428,0.674,5,306,incopy,,0,0.0,0.3,2,-8.2596
27,nocopy,CP002279,CP002279,3778428,0.674,5,315,incopy,,0,0.0,0.3333333333333333,4,-6.7219
27,nocopy,CP002279,CP002279,3778428,0.674,5,302,incopy,,0,0.0,0.3333333333333333,3,-7.5041
27,nocopy,CP002279,CP002279,3778428,0.674,10,348,incopy,,0,0.1,0.4166666666666667,6,-7.0611
27,nocopy,CP002279,CP002279,3778428,0.674,10,385,incopy,,0,0.0,0.4166666666666667,3,-7.112
27,nocopy,CP002279,CP002279,3778428,0.674,10,341,incopy,,0,0.0,0.2833333333333333,3,-7.6786
27,nocopy,CP002279,CP002279,3778428,0.674,10,326,incopy,,0,0.0,0.3333333333333333,4,-7.2567
27,nocopy,CP002279,CP002279,3778428,0.674,10,340,incopy,,0,0.0,0.26666666666666666,2,-8.0475
27,nocopy,CP002279,CP002279,3778428,0.674,10,373,incopy,,0,0.1,0.5,9,-6.6807
27,nocopy,CP002279,CP002279,3778428,0.674,20,306,incopy,,0,0.05,0.45,6,-7.3044
27,nocopy,CP002279,CP002279,3778428,0.674,20,362,incopy,,0,0.05,0.43333333333333335,9,-7.0364
27,nocopy,CP002279,CP002279,3778428,0.674,20,304,incopy,,0,0.05,0.4,6,-7.4802
27,nocopy,CP002279,CP002279,3778428,0.674,20,368,incopy,,0,0.05,0.49166666666666664,9,-6.9061
27,nocopy,CP002279,CP002279,3778428,0.674,20,348,incopy,,0,0.0,0.4,6,-7.3369
27,nocopy,CP002279,CP002279,3778428,0.674,20,322,incopy,,0,0.0,0.43333333333333335,5,-7.2137
