scorer,naive_gate,forward_gate
honest_zero_shot,0.8465116279069768,0.9473684210526316
leaked_full,0.6651162790697673,0.42105263157894735
leaked_50pct,0.8232558139534885,0.8315789473684211
honest_zero_shot,0.9255813953488372,0.768421052631579
leaked_full,0.7069767441860465,0.5894736842105264
leaked_50pct,0.8744186046511628,0.736842105263158
honest_zero_shot,0.8744186046511628,0.8842105263157896
leaked_full,0.6511627906976745,0.5157894736842106
leaked_50pct,0.6186046511627907,0.4105263157894737
honest_zero_shot,0.8232558139534885,0.9157894736842105
leaked_full,0.6604651162790698,0.7157894736842106
leaked_50pct,0.5813953488372093,0.6842105263157895
honest_zero_shot,0.627906976744186,0.6736842105263159
leaked_full,0.7720930232558139,0.45263157894736844
leaked_50pct,0.5906976744186047,0.28421052631578947
honest_zero_shot,0.786046511627907,0.7157894736842105
leaked_full,0.5674418604651164,0.25263157894736843
leaked_50pct,0.6372093023255814,0.41052631578947363
honest_zero_shot,0.6837209302325582,0.9894736842105264
leaked_full,0.6465116279069767,0.4736842105263158
leaked_50pct,0.4186046511627907,0.18947368421052632
honest_zero_shot,0.827906976744186,0.6947368421052632
leaked_full,0.627906976744186,0.4526315789473685
leaked_50pct,0.5674418604651164,0.2947368421052632
honest_zero_shot,0.7674418604651162,0.736842105263158
leaked_full,0.6790697674418605,0.368421052631579
leaked_50pct,0.4790697674418605,0.28421052631578947
honest_zero_shot,0.9441860465116279,0.8842105263157896
leaked_full,0.655813953488372,0.3789473684210526
leaked_50pct,0.6372093023255814,0.35789473684210527
honest_zero_shot,0.8279069767441861,0.8947368421052632
leaked_full,0.7023255813953488,0.45263157894736844
leaked_50pct,0.6093023255813954,0.3368421052631579
honest_zero_shot,0.8790697674418605,0.9684210526315788
leaked_full,0.7395348837209302,0.6736842105263158
leaked_50pct,0.4976744186046511,0.2736842105263158
honest_zero_shot,0.8697674418604652,0.8526315789473685
leaked_full,0.6837209302325581,0.6947368421052632
leaked_50pct,0.6046511627906976,0.4210526315789474
honest_zero_shot,0.6930232558139535,0.5578947368421052
leaked_full,0.786046511627907,0.6210526315789474
leaked_50pct,0.516279069767442,0.3473684210526316
honest_zero_shot,0.8372093023255814,0.8736842105263158
leaked_full,0.7441860465116279,0.4421052631578948
leaked_50pct,0.5395348837209302,0.37894736842105264
honest_zero_shot,0.9209302325581394,0.863157894736842
leaked_full,0.6697674418604652,0.25263157894736843
leaked_50pct,0.4837209302325582,0.45263157894736844
honest_zero_shot,0.7209302325581395,0.8842105263157896
leaked_full,0.7395348837209302,0.5052631578947369
leaked_50pct,0.6976744186046512,0.48421052631578954
honest_zero_shot,0.9348837209302325,0.8947368421052632
leaked_full,0.758139534883721,0.5789473684210527
leaked_50pct,0.6651162790697674,0.3263157894736842
honest_zero_shot,0.8604651162790699,0.8526315789473684
leaked_full,0.8186046511627907,0.5263157894736842
leaked_50pct,0.5767441860465117,0.21052631578947373
honest_zero_shot,0.6093023255813954,0.8421052631578947
leaked_full,0.8232558139534885,0.8105263157894738
leaked_50pct,0.772093023255814,0.5578947368421053
honest_zero_shot,0.8697674418604651,0.6421052631578947
leaked_full,0.7348837209302325,0.6315789473684211
leaked_50pct,0.4697674418604651,0.2736842105263158
honest_zero_shot,0.6,0.5894736842105264
leaked_full,0.8651162790697675,0.7052631578947368
leaked_50pct,0.5906976744186047,0.31578947368421056
honest_zero_shot,0.586046511627907,0.6315789473684211
leaked_full,0.7162790697674419,0.4210526315789474
leaked_50pct,0.6046511627906976,0.35789473684210527
honest_zero_shot,0.8651162790697674,0.736842105263158
leaked_full,0.7674418604651163,0.6736842105263159
leaked_50pct,0.6511627906976745,0.26315789473684215
honest_zero_shot,0.7720930232558141,0.8947368421052632
leaked_full,0.5906976744186047,0.3368421052631579
leaked_50pct,0.6232558139534884,0.2842105263157895
honest_zero_shot,0.7953488372093024,0.7473684210526317
leaked_full,0.6418604651162791,0.568421052631579
leaked_50pct,0.6186046511627907,0.5368421052631579
honest_zero_shot,0.8418604651162791,0.9052631578947368
leaked_full,0.6046511627906976,0.26315789473684215
leaked_50pct,0.6418604651162791,0.4842105263157895
honest_zero_shot,0.6558139534883721,0.8631578947368421
leaked_full,0.7348837209302326,0.6736842105263159
leaked_50pct,0.6046511627906977,0.2736842105263158
honest_zero_shot,0.7674418604651163,0.7157894736842105
leaked_full,0.6139534883720931,0.24210526315789474
leaked_50pct,0.6744186046511629,0.5894736842105264
honest_zero_shot,0.7395348837209302,0.5894736842105264
leaked_full,0.7395348837209302,0.6105263157894737
leaked_50pct,0.7209302325581395,0.5789473684210527
honest_zero_shot,0.8186046511627907,0.9263157894736842
leaked_full,0.6093023255813954,0.15789473684210525
leaked_50pct,0.6465116279069767,0.45263157894736844
honest_zero_shot,0.7906976744186046,0.9263157894736842
leaked_full,0.7302325581395349,0.5578947368421052
leaked_50pct,0.7953488372093023,0.631578947368421
honest_zero_shot,0.7534883720930232,0.8421052631578948
leaked_full,0.786046511627907,0.4947368421052632
leaked_50pct,0.6651162790697676,0.4736842105263158
honest_zero_shot,0.8186046511627907,0.8526315789473684
leaked_full,0.7348837209302326,0.631578947368421
leaked_50pct,0.7395348837209302,0.3894736842105263
honest_zero_shot,0.8790697674418605,0.8
leaked_full,0.6651162790697674,0.3894736842105263
leaked_50pct,0.6837209302325582,0.4105263157894737
honest_zero_shot,0.8279069767441861,0.7578947368421053
leaked_full,0.7302325581395349,0.5578947368421053
leaked_50pct,0.6325581395348838,0.3473684210526316
honest_zero_shot,0.9162790697674419,0.9368421052631579
leaked_full,0.6558139534883721,0.43157894736842106
leaked_50pct,0.7534883720930232,0.31578947368421056
honest_zero_shot,0.6046511627906976,0.6736842105263158
leaked_full,0.758139534883721,0.4736842105263158
leaked_50pct,0.5906976744186047,0.431578947368421
honest_zero_shot,0.6465116279069768,0.6736842105263158
leaked_full,0.827906976744186,0.5052631578947369
leaked_50pct,0.5581395348837209,0.4
honest_zero_shot,0.8837209302325582,0.8421052631578948
leaked_full,0.8651162790697674,0.7578947368421053
leaked_50pct,0.7534883720930233,0.4421052631578947
honest_zero_shot,0.7023255813953488,0.8210526315789474
leaked_full,0.7348837209302326,0.5368421052631579
leaked_50pct,0.7906976744186047,0.5263157894736843
honest_zero_shot,0.655813953488372,0.8421052631578948
leaked_full,0.6837209302325582,0.6631578947368422
leaked_50pct,0.6930232558139535,0.5157894736842106
honest_zero_shot,0.5906976744186048,0.6947368421052632
leaked_full,0.7348837209302326,0.368421052631579
leaked_50pct,0.8511627906976744,0.45263157894736844
honest_zero_shot,0.8558139534883722,0.9368421052631579
leaked_full,0.5581395348837209,0.28421052631578947
leaked_50pct,0.5581395348837209,0.368421052631579
honest_zero_shot,0.8790697674418605,0.9578947368421054
leaked_full,0.7813953488372093,0.4736842105263158
leaked_50pct,0.5813953488372093,0.2210526315789474
honest_zero_shot,0.7209302325581396,0.6736842105263158
leaked_full,0.7302325581395349,0.536842105263158
leaked_50pct,0.6093023255813954,0.6842105263157895
honest_zero_shot,0.8558139534883721,0.6631578947368422
leaked_full,0.7441860465116279,0.48421052631578954
leaked_50pct,0.627906976744186,0.41052631578947374
honest_zero_shot,0.7023255813953488,0.7052631578947368
leaked_full,0.7162790697674419,0.3052631578947368
leaked_50pct,0.5534883720930233,0.25263157894736843
honest_zero_shot,0.7674418604651163,0.8947368421052632
leaked_full,0.6558139534883721,0.25263157894736843
leaked_50pct,0.7348837209302326,0.7473684210526317
honest_zero_shot,0.8418604651162791,0.9368421052631579
leaked_full,0.6790697674418604,0.20000000000000004
leaked_50pct,0.43720930232558136,0.2736842105263158
honest_zero_shot,0.930232558139535,0.8736842105263158
leaked_full,0.8372093023255814,0.5473684210526316
leaked_50pct,0.6186046511627906,0.35789473684210527
honest_zero_shot,0.8744186046511628,0.8631578947368421
leaked_full,0.772093023255814,0.6315789473684211
leaked_50pct,0.786046511627907,0.7263157894736841
honest_zero_shot,0.6558139534883721,0.7473684210526316
leaked_full,0.6744186046511628,0.4526315789473684
leaked_50pct,0.5116279069767442,0.568421052631579
honest_zero_shot,0.8976744186046512,0.8105263157894737
leaked_full,0.7302325581395349,0.7473684210526316
leaked_50pct,0.6604651162790698,0.43157894736842106
honest_zero_shot,0.7581395348837209,0.7789473684210526
leaked_full,0.6976744186046512,0.2947368421052632
leaked_50pct,0.6744186046511628,0.3789473684210526
honest_zero_shot,0.6093023255813954,0.8105263157894738
leaked_full,0.7395348837209302,0.5052631578947369
leaked_50pct,0.4930232558139535,0.3578947368421053
honest_zero_shot,0.8186046511627907,0.9368421052631579
leaked_full,0.6976744186046511,0.6315789473684211
leaked_50pct,0.5767441860465116,0.5789473684210527
honest_zero_shot,0.8046511627906976,0.8315789473684211
leaked_full,0.49302325581395356,0.6
leaked_50pct,0.7302325581395349,0.8210526315789475
honest_zero_shot,0.7116279069767442,0.7578947368421052
leaked_full,0.7302325581395348,0.43157894736842106
leaked_50pct,0.6372093023255814,0.5052631578947369
honest_zero_shot,0.9069767441860466,0.9578947368421054
leaked_full,0.8930232558139535,0.9052631578947368
leaked_50pct,0.4790697674418605,0.6526315789473685
honest_zero_shot,0.7534883720930232,0.736842105263158
leaked_full,0.6232558139534884,0.37894736842105264
leaked_50pct,0.8325581395348838,0.7894736842105263
honest_zero_shot,0.7488372093023257,0.7263157894736842
leaked_full,0.7023255813953488,0.6736842105263158
leaked_50pct,0.4930232558139535,0.49473684210526314
honest_zero_shot,0.8279069767441861,0.8210526315789474
leaked_full,0.6744186046511629,0.5368421052631579
leaked_50pct,0.6046511627906976,0.6000000000000001
honest_zero_shot,0.9441860465116279,0.968421052631579
leaked_full,0.5581395348837209,0.4210526315789474
leaked_50pct,0.813953488372093,0.4421052631578947
honest_zero_shot,0.8790697674418605,0.8526315789473684
leaked_full,0.8,0.5263157894736843
leaked_50pct,0.627906976744186,0.38947368421052636
honest_zero_shot,0.7720930232558141,0.9263157894736843
leaked_full,0.5627906976744186,0.28421052631578947
leaked_50pct,0.5906976744186047,0.4421052631578948
honest_zero_shot,0.827906976744186,0.894736842105263
leaked_full,0.8930232558139535,0.8526315789473684
leaked_50pct,0.6000000000000001,0.5368421052631579
honest_zero_shot,0.6325581395348838,0.5894736842105264
leaked_full,0.3627906976744186,0.2947368421052632
leaked_50pct,0.3302325581395349,0.4
honest_zero_shot,0.9255813953488372,0.7999999999999999
leaked_full,0.4511627906976744,0.16842105263157897
leaked_50pct,0.6,0.4526315789473685
honest_zero_shot,0.8744186046511628,0.8421052631578947
leaked_full,0.44651162790697674,0.41052631578947363
leaked_50pct,0.386046511627907,0.5263157894736842
honest_zero_shot,0.8930232558139535,0.9473684210526316
leaked_full,0.6604651162790698,0.4842105263157895
leaked_50pct,0.7116279069767442,0.4421052631578948
honest_zero_shot,0.7953488372093023,0.6736842105263159
leaked_full,0.7767441860465116,0.6631578947368422
leaked_50pct,0.6930232558139535,0.2
honest_zero_shot,0.841860465116279,0.8421052631578947
leaked_full,0.8,0.5789473684210527
leaked_50pct,0.7255813953488371,0.48421052631578954
honest_zero_shot,0.8372093023255813,0.8631578947368421
leaked_full,0.8046511627906977,0.4105263157894737
leaked_50pct,0.8465116279069768,0.47368421052631576
honest_zero_shot,0.8604651162790697,0.8947368421052632
leaked_full,0.42790697674418604,0.1473684210526316
leaked_50pct,0.7255813953488373,0.6105263157894737
honest_zero_shot,0.9627906976744186,0.8105263157894735
leaked_full,0.5581395348837209,0.3894736842105263
leaked_50pct,0.6093023255813953,0.4
honest_zero_shot,0.8976744186046512,0.8631578947368421
leaked_full,0.37209302325581395,0.4421052631578947
leaked_50pct,0.5767441860465117,0.5473684210526316
honest_zero_shot,0.7395348837209301,0.8631578947368421
leaked_full,0.6697674418604651,0.6421052631578947
leaked_50pct,0.6976744186046512,0.5473684210526316
honest_zero_shot,0.7953488372093023,0.9052631578947368
leaked_full,0.4930232558139535,0.4947368421052632
leaked_50pct,0.6093023255813953,0.6105263157894737
honest_zero_shot,0.8232558139534883,0.8421052631578948
leaked_full,0.5209302325581395,0.5578947368421053
leaked_50pct,0.3627906976744186,0.2947368421052632
honest_zero_shot,0.9488372093023255,0.831578947368421
leaked_full,0.7488372093023256,0.31578947368421056
leaked_50pct,0.7581395348837209,0.5684210526315789
honest_zero_shot,0.8232558139534883,0.8842105263157896
leaked_full,0.5953488372093023,0.5894736842105263
leaked_50pct,0.6976744186046512,0.5473684210526316
honest_zero_shot,0.8,0.8210526315789474
leaked_full,0.5534883720930234,0.3894736842105263
leaked_50pct,0.7116279069767442,0.4421052631578948
honest_zero_shot,0.8604651162790699,0.8736842105263158
leaked_full,0.8093023255813954,0.6631578947368422
leaked_50pct,0.46511627906976744,0.3052631578947368
honest_zero_shot,0.8465116279069768,0.8526315789473684
leaked_full,0.5302325581395348,0.6421052631578947
leaked_50pct,0.641860465116279,0.5473684210526315
honest_zero_shot,0.8976744186046511,0.768421052631579
leaked_full,0.8511627906976744,0.4421052631578948
leaked_50pct,0.6883720930232559,0.5894736842105263
honest_zero_shot,0.8790697674418605,0.9368421052631579
leaked_full,0.7116279069767443,0.5684210526315789
leaked_50pct,0.7953488372093023,0.6000000000000001
honest_zero_shot,0.8186046511627907,0.8842105263157894
leaked_full,0.6604651162790698,0.5789473684210527
leaked_50pct,0.49302325581395345,0.34736842105263155
honest_zero_shot,0.8744186046511627,0.9052631578947368
leaked_full,0.5720930232558139,0.6105263157894737
leaked_50pct,0.6883720930232557,0.6842105263157895
honest_zero_shot,0.9488372093023256,0.8631578947368421
leaked_full,0.7627906976744185,0.7052631578947368
leaked_50pct,0.7116279069767443,0.4736842105263158
honest_zero_shot,0.9395348837209302,0.8947368421052633
leaked_full,0.44651162790697674,0.39999999999999997
leaked_50pct,0.7488372093023256,0.6421052631578947
honest_zero_shot,0.8,0.8421052631578947
leaked_full,0.6883720930232559,0.4947368421052632
leaked_50pct,0.4046511627906977,0.25263157894736843
honest_zero_shot,0.7441860465116279,0.7894736842105263
leaked_full,0.4930232558139535,0.23157894736842105
leaked_50pct,0.5906976744186047,0.42105263157894735
honest_zero_shot,0.841860465116279,0.8210526315789475
leaked_full,0.4837209302325582,0.6105263157894737
leaked_50pct,0.07906976744186048,0.17894736842105263
honest_zero_shot,0.813953488372093,0.8631578947368421
leaked_full,0.9488372093023256,0.831578947368421
leaked_50pct,0.6465116279069767,0.43157894736842106
honest_zero_shot,0.8837209302325583,0.8947368421052632
leaked_full,0.5023255813953489,0.6421052631578947
leaked_50pct,0.427906976744186,0.4842105263157895
honest_zero_shot,0.8837209302325582,0.8736842105263158
leaked_full,0.7255813953488373,0.5157894736842106
leaked_50pct,0.5720930232558139,0.5263157894736843
honest_zero_shot,0.8790697674418604,0.863157894736842
leaked_full,0.7162790697674419,0.6421052631578947
leaked_50pct,0.6046511627906977,0.4421052631578947
honest_zero_shot,0.9209302325581395,0.9473684210526316
leaked_full,0.6837209302325582,0.5368421052631579
leaked_50pct,0.6465116279069767,0.4526315789473685
honest_zero_shot,0.827906976744186,0.8
leaked_full,0.6046511627906976,0.5578947368421053
leaked_50pct,0.5255813953488373,0.2315789473684211
honest_zero_shot,0.827906976744186,0.7473684210526316
leaked_full,0.7023255813953488,0.6842105263157894
leaked_50pct,0.4372093023255814,0.31578947368421056
honest_zero_shot,0.7395348837209302,0.768421052631579
leaked_full,0.4930232558139535,0.24210526315789474
leaked_50pct,0.6744186046511629,0.43157894736842106
honest_zero_shot,0.7627906976744185,0.7473684210526316
leaked_full,0.6651162790697674,0.4736842105263158
leaked_50pct,0.6976744186046512,0.49473684210526314
honest_zero_shot,0.8418604651162791,0.8736842105263158
leaked_full,0.7395348837209303,0.5684210526315789
leaked_50pct,0.6046511627906976,0.31578947368421056
honest_zero_shot,0.7767441860465116,0.8736842105263158
leaked_full,0.5069767441860465,0.35789473684210527
leaked_50pct,0.5767441860465117,0.3473684210526316
honest_zero_shot,0.9069767441860466,0.9368421052631579
leaked_full,0.7488372093023257,0.5789473684210528
leaked_50pct,0.586046511627907,0.5789473684210527
honest_zero_shot,0.7116279069767443,0.7894736842105263
leaked_full,0.5813953488372093,0.41052631578947374
leaked_50pct,0.758139534883721,0.6736842105263159
honest_zero_shot,0.7069767441860466,0.9473684210526315
leaked_full,0.7348837209302326,0.2947368421052632
leaked_50pct,0.5674418604651162,0.4736842105263159
honest_zero_shot,0.8372093023255813,0.7894736842105263
leaked_full,0.6883720930232559,0.3473684210526316
leaked_50pct,0.6372093023255814,0.4315789473684211
honest_zero_shot,0.8604651162790697,0.831578947368421
leaked_full,0.7674418604651163,0.631578947368421
leaked_50pct,0.5116279069767442,0.4421052631578948
honest_zero_shot,0.8186046511627907,0.7578947368421052
leaked_full,0.558139534883721,0.17894736842105266
leaked_50pct,0.572093023255814,0.5789473684210527
honest_zero_shot,0.8465116279069768,0.736842105263158
leaked_full,0.5720930232558139,0.25263157894736843
leaked_50pct,0.5255813953488373,0.37894736842105264
honest_zero_shot,0.9488372093023256,0.8
leaked_full,0.6930232558139535,0.4000000000000001
leaked_50pct,0.6511627906976745,0.5684210526315789
honest_zero_shot,0.883720930232558,0.7789473684210526
leaked_full,0.7906976744186047,0.536842105263158
leaked_50pct,0.6000000000000001,0.5052631578947369
honest_zero_shot,0.8046511627906977,0.9578947368421052
leaked_full,0.6325581395348837,0.5894736842105264
leaked_50pct,0.7674418604651162,0.7263157894736842
honest_zero_shot,0.8372093023255813,0.9263157894736842
leaked_full,0.6604651162790698,0.5578947368421053
leaked_50pct,0.7348837209302326,0.5684210526315789
honest_zero_shot,0.9255813953488372,0.8947368421052632
leaked_full,0.7162790697674418,0.41052631578947374
leaked_50pct,0.8046511627906976,0.5368421052631579
honest_zero_shot,0.8,0.7789473684210526
leaked_full,0.7581395348837209,0.5263157894736843
leaked_50pct,0.5767441860465117,0.3473684210526316
honest_zero_shot,0.827906976744186,0.8421052631578947
leaked_full,0.7395348837209302,0.4421052631578948
leaked_50pct,0.7348837209302326,0.568421052631579
honest_zero_shot,0.8511627906976744,0.9578947368421052
leaked_full,0.8697674418604651,0.7578947368421052
leaked_50pct,0.7255813953488373,0.7157894736842105
honest_zero_shot,0.8465116279069768,0.9368421052631579
leaked_full,0.7162790697674418,0.4631578947368421
leaked_50pct,0.6232558139534884,0.7052631578947368
honest_zero_shot,0.8372093023255813,0.8315789473684211
leaked_full,0.7209302325581396,0.6631578947368421
leaked_50pct,0.6790697674418605,0.6
honest_zero_shot,0.9162790697674419,0.9473684210526316
leaked_full,0.6837209302325582,0.5157894736842106
leaked_50pct,0.7023255813953488,0.4631578947368421
honest_zero_shot,0.8325581395348838,0.9157894736842106
leaked_full,0.6790697674418604,0.2
leaked_50pct,0.5069767441860465,0.29473684210526313
honest_zero_shot,0.9162790697674419,1.0
leaked_full,0.7674418604651163,0.42105263157894735
leaked_50pct,0.5441860465116279,0.4105263157894737
honest_zero_shot,0.8790697674418604,0.8947368421052632
leaked_full,0.8465116279069768,0.6105263157894737
leaked_50pct,0.7023255813953488,0.7052631578947368
honest_zero_shot,0.9116279069767441,0.8736842105263158
leaked_full,0.6883720930232559,0.37894736842105264
leaked_50pct,0.5441860465116279,0.4842105263157895
honest_zero_shot,0.9534883720930233,0.9052631578947369
leaked_full,0.6139534883720931,0.24210526315789477
leaked_50pct,0.5116279069767442,0.23157894736842105
honest_zero_shot,0.8651162790697675,0.8947368421052632
leaked_full,0.6976744186046512,0.5473684210526316
leaked_50pct,0.6232558139534884,0.4842105263157895
honest_zero_shot,0.772093023255814,0.9894736842105264
leaked_full,0.5906976744186047,0.368421052631579
leaked_50pct,0.4930232558139535,0.2947368421052632
honest_zero_shot,0.8139534883720931,0.9157894736842105
leaked_full,0.8372093023255813,0.7263157894736842
leaked_50pct,0.5255813953488372,0.34736842105263166
honest_zero_shot,0.8418604651162791,0.7157894736842105
leaked_full,0.6465116279069767,0.28421052631578947
leaked_50pct,0.7813953488372093,0.7894736842105263
honest_zero_shot,0.7674418604651163,0.9157894736842105
leaked_full,0.5581395348837209,0.46315789473684216
leaked_50pct,0.4418604651162791,0.31578947368421056
honest_zero_shot,0.7767441860465116,0.8631578947368421
leaked_full,0.7953488372093023,0.6842105263157895
leaked_50pct,0.4744186046511628,0.5263157894736842
honest_zero_shot,0.9813953488372094,0.8526315789473684
leaked_full,0.8465116279069768,0.6421052631578947
leaked_50pct,0.586046511627907,0.5052631578947369
honest_zero_shot,0.8465116279069768,0.8842105263157896
leaked_full,0.6837209302325582,0.3368421052631579
leaked_50pct,0.6465116279069767,0.5368421052631579
honest_zero_shot,0.5627906976744186,0.5473684210526316
leaked_full,0.45581395348837206,0.3052631578947368
leaked_50pct,0.40930232558139534,0.4842105263157895
honest_zero_shot,0.5488372093023256,0.6315789473684211
leaked_full,0.4604651162790698,0.7052631578947368
leaked_50pct,0.6744186046511628,0.7052631578947368
honest_zero_shot,0.413953488372093,0.7157894736842105
leaked_full,0.8744186046511628,0.4210526315789474
leaked_50pct,0.6651162790697674,0.4105263157894737
honest_zero_shot,0.5441860465116279,0.6526315789473685
leaked_full,0.5302325581395348,0.4947368421052632
leaked_50pct,0.3906976744186047,0.5473684210526316
honest_zero_shot,0.6930232558139534,0.5894736842105264
leaked_full,0.6837209302325582,0.6736842105263159
leaked_50pct,0.5953488372093023,0.6000000000000001
honest_zero_shot,0.3767441860465116,0.5368421052631579
leaked_full,0.5813953488372093,0.3578947368421053
leaked_50pct,0.6697674418604652,0.46315789473684216
honest_zero_shot,0.7023255813953488,0.736842105263158
leaked_full,0.6232558139534884,0.7578947368421053
leaked_50pct,0.6232558139534884,0.5894736842105264
honest_zero_shot,0.44186046511627913,0.6631578947368422
leaked_full,0.6651162790697674,0.6
leaked_50pct,0.7674418604651163,0.5789473684210527
honest_zero_shot,0.47906976744186036,0.3473684210526316
leaked_full,0.5813953488372093,0.6
leaked_50pct,0.47441860465116287,0.43157894736842106
honest_zero_shot,0.32093023255813957,0.5578947368421053
leaked_full,0.6558139534883721,0.7157894736842105
leaked_50pct,0.7488372093023256,0.5789473684210527
honest_zero_shot,0.4046511627906977,0.4631578947368421
leaked_full,0.8790697674418605,0.7157894736842105
leaked_50pct,0.6372093023255814,0.45263157894736844
honest_zero_shot,0.3302325581395349,0.38947368421052636
leaked_full,0.4186046511627907,0.4631578947368421
leaked_50pct,0.2558139534883721,0.33684210526315794
honest_zero_shot,0.5674418604651164,0.5894736842105264
leaked_full,0.8,0.368421052631579
leaked_50pct,0.572093023255814,0.6210526315789473
honest_zero_shot,0.3255813953488372,0.3263157894736842
leaked_full,0.5767441860465117,0.3263157894736842
leaked_50pct,0.5069767441860465,0.3263157894736842
honest_zero_shot,0.6372093023255814,0.5263157894736843
leaked_full,0.5488372093023256,0.4947368421052632
leaked_50pct,0.4186046511627907,0.431578947368421
honest_zero_shot,0.7767441860465116,0.5578947368421053
leaked_full,0.6093023255813953,0.5473684210526316
leaked_50pct,0.6744186046511629,0.5789473684210527
honest_zero_shot,0.6372093023255814,0.5578947368421052
leaked_full,0.6697674418604651,0.6736842105263159
leaked_50pct,0.4976744186046512,0.3368421052631579
honest_zero_shot,0.31162790697674425,0.6736842105263158
leaked_full,0.5581395348837209,0.4842105263157895
leaked_50pct,0.7209302325581395,0.35789473684210527
honest_zero_shot,0.5255813953488373,0.5368421052631579
leaked_full,0.7953488372093024,0.5052631578947369
leaked_50pct,0.6651162790697676,0.6315789473684211
honest_zero_shot,0.3534883720930233,0.4210526315789474
leaked_full,0.8186046511627907,0.5894736842105265
leaked_50pct,0.6093023255813953,0.41052631578947374
honest_zero_shot,0.31162790697674414,0.5578947368421052
leaked_full,0.5302325581395348,0.25263157894736843
leaked_50pct,0.4744186046511628,0.6736842105263159
honest_zero_shot,0.45581395348837217,0.4631578947368421
leaked_full,0.42790697674418604,0.6105263157894737
leaked_50pct,0.2558139534883721,0.368421052631579
honest_zero_shot,0.6000000000000001,0.5157894736842106
leaked_full,0.44651162790697674,0.4736842105263158
leaked_50pct,0.8465116279069768,0.6526315789473685
honest_zero_shot,0.6139534883720931,0.5263157894736842
leaked_full,0.9488372093023256,0.49473684210526314
leaked_50pct,0.7162790697674418,0.4631578947368421
honest_zero_shot,0.4418604651162791,0.4631578947368421
leaked_full,0.7674418604651163,0.6105263157894737
leaked_50pct,0.4186046511627907,0.4631578947368421
honest_zero_shot,0.48372093023255813,0.6421052631578947
leaked_full,0.5255813953488372,0.7999999999999999
leaked_50pct,0.4558139534883721,0.6631578947368422
honest_zero_shot,0.5813953488372092,0.6421052631578947
leaked_full,0.841860465116279,0.37894736842105264
leaked_50pct,0.7162790697674419,0.5263157894736842
honest_zero_shot,0.6883720930232557,0.7578947368421052
leaked_full,0.6976744186046512,0.736842105263158
leaked_50pct,0.4372093023255814,0.35789473684210527
honest_zero_shot,0.5162790697674419,0.6210526315789474
leaked_full,0.4744186046511628,0.3368421052631579
leaked_50pct,0.413953488372093,0.4421052631578948
honest_zero_shot,0.7441860465116279,0.5157894736842106
leaked_full,0.7627906976744185,0.5473684210526316
leaked_50pct,0.5348837209302325,0.43157894736842106
honest_zero_shot,0.6000000000000001,0.5473684210526316
leaked_full,0.5023255813953489,0.3789473684210527
leaked_50pct,0.344186046511628,0.368421052631579
honest_zero_shot,0.627906976744186,0.6842105263157895
leaked_full,0.6046511627906977,0.6947368421052631
leaked_50pct,0.4558139534883721,0.4526315789473685
honest_zero_shot,0.4511627906976744,0.41052631578947374
leaked_full,0.3767441860465116,0.35789473684210527
leaked_50pct,0.772093023255814,0.8421052631578947
honest_zero_shot,0.3674418604651163,0.6736842105263158
leaked_full,0.7395348837209302,0.5578947368421053
leaked_50pct,0.5767441860465117,0.6421052631578947
honest_zero_shot,0.44651162790697674,0.6210526315789473
leaked_full,0.827906976744186,0.5684210526315789
leaked_50pct,0.7720930232558141,0.7684210526315789
honest_zero_shot,0.6000000000000001,0.5368421052631579
leaked_full,0.586046511627907,0.5894736842105264
leaked_50pct,0.5162790697674419,0.47368421052631576
honest_zero_shot,0.43255813953488376,0.45263157894736844
leaked_full,0.6697674418604651,0.5263157894736843
leaked_50pct,0.5906976744186047,0.6
honest_zero_shot,0.5116279069767442,0.3894736842105263
leaked_full,0.6093023255813953,0.6736842105263158
leaked_50pct,0.6930232558139536,0.6
honest_zero_shot,0.4558139534883721,0.4631578947368421
leaked_full,0.786046511627907,0.7473684210526316
leaked_50pct,0.6232558139534884,0.5578947368421052
honest_zero_shot,0.7767441860465116,0.7157894736842105
leaked_full,0.6511627906976744,0.4
leaked_50pct,0.5813953488372093,0.4631578947368421
honest_zero_shot,0.44651162790697674,0.49473684210526314
leaked_full,0.6790697674418604,0.5473684210526316
leaked_50pct,0.613953488372093,0.4736842105263158
honest_zero_shot,0.6139534883720931,0.4842105263157894
leaked_full,0.6162790697674418,0.6947368421052632
leaked_50pct,0.3116279069767442,0.4526315789473684
honest_zero_shot,0.7302325581395349,0.536842105263158
leaked_full,0.49999999999999994,0.5263157894736842
leaked_50pct,0.7069767441860466,0.4947368421052632
honest_zero_shot,0.3906976744186047,0.4947368421052632
leaked_full,0.5744186046511627,0.4421052631578947
leaked_50pct,0.7116279069767443,0.6421052631578947
honest_zero_shot,0.6418604651162791,0.5263157894736843
leaked_full,0.741860465116279,0.5052631578947369
leaked_50pct,0.6883720930232557,0.6842105263157896
honest_zero_shot,0.5255813953488372,0.736842105263158
leaked_full,0.6418604651162791,0.3894736842105263
leaked_50pct,0.46976744186046515,0.4421052631578948
honest_zero_shot,0.4651162790697675,0.5789473684210527
leaked_full,0.6325581395348837,0.5368421052631579
leaked_50pct,0.5116279069767442,0.6526315789473685
honest_zero_shot,0.7395348837209303,0.3473684210526316
leaked_full,0.6372093023255814,0.49473684210526314
leaked_50pct,0.4837209302325582,0.5263157894736843
