assay,seed,round,disagree,rho_pool,chosen,sup_auroc,zs_auroc,planner,always_sup,always_zs,explore_ev
B3VI55_LIPST_Klesmith_2015,37,3,0.9787234042553191,0.3760691380174653,supervised,0.6087912087912087,0.5620879120879121,4.0,4.0,2.0,0.47095274980635166
B3VI55_LIPST_Klesmith_2015,38,1,0.9894736842105263,0.291929942563115,zero_shot,0.5953488372093023,0.8930232558139535,1.0,2.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,38,2,1.0,0.350961040589043,zero_shot,0.7546511627906977,0.7662790697674419,2.0,0.0,2.0,0.48036951501154734
B3VI55_LIPST_Klesmith_2015,38,3,0.9894736842105263,0.3479098489998088,supervised,0.7005494505494505,0.6934065934065934,2.0,2.0,2.0,0.47095274980635166
B3VI55_LIPST_Klesmith_2015,39,1,1.0,0.26174611415398047,zero_shot,0.7627906976744186,0.8790697674418604,1.0,1.0,1.0,0.48355011476664117
B3VI55_LIPST_Klesmith_2015,39,2,0.967741935483871,0.35545696380116376,supervised,0.8313953488372093,0.6767441860465117,1.0,1.0,2.0,0.48036951501154734
B3VI55_LIPST_Klesmith_2015,39,3,0.9894736842105263,0.3155691330870415,supervised,0.7554945054945055,0.6230769230769231,3.0,3.0,2.0,0.47714949651433
BLAT_ECOLX_Firnberg_2014,0,1,1.0,0.2840276242956061,zero_shot,0.3906976744186047,0.7720930232558139,3.0,3.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,0,2,0.967741935483871,0.2810693067638483,zero_shot,0.5372093023255814,0.7767441860465116,0.0,1.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,0,3,0.9565217391304348,0.29811228046096244,zero_shot,0.6027472527472527,0.7851648351648352,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,1,1,0.9894736842105263,0.3349262242353193,zero_shot,0.7906976744186047,0.8930232558139535,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,1,2,0.967741935483871,0.4184216865584538,zero_shot,0.5651162790697675,0.8430232558139534,0.0,1.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,1,3,0.9565217391304348,0.41720318689300034,zero_shot,0.6186813186813187,0.8423076923076922,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,2,1,1.0,0.2281428331591631,zero_shot,0.6372093023255814,0.7813953488372093,3.0,3.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,2,2,1.0,0.2894368692625904,zero_shot,0.55,0.7232558139534884,0.0,3.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,2,3,0.945054945054945,0.31809503231515013,zero_shot,0.5032967032967033,0.7274725274725274,1.0,3.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,3,1,0.9787234042553191,0.20889422144586822,zero_shot,0.4604651162790697,0.7348837209302326,3.0,1.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,3,2,0.967741935483871,0.2401322777792274,zero_shot,0.5662790697674419,0.7627906976744185,0.0,1.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,3,3,0.967741935483871,0.2144201776431227,zero_shot,0.5895604395604396,0.7285714285714286,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,4,1,1.0,0.3438581749984085,zero_shot,0.4046511627906977,1.0,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,4,2,0.945054945054945,0.3747278504683809,zero_shot,0.6511627906976745,0.8430232558139534,0.0,1.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,4,3,0.9565217391304348,0.34730205592707236,zero_shot,0.6521978021978021,0.8423076923076922,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,5,1,0.9894736842105263,0.22686873687051165,zero_shot,0.6837209302325581,0.8511627906976744,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,5,2,0.967741935483871,0.24530490486922915,zero_shot,0.5837209302325581,0.7674418604651162,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,5,3,0.945054945054945,0.2444095069580379,zero_shot,0.6291208791208791,0.7807692307692308,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,6,1,0.9894736842105263,0.3599834204543048,zero_shot,0.6883720930232559,0.9162790697674419,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,6,2,0.9787234042553191,0.36879077607473776,zero_shot,0.6244186046511628,0.791860465116279,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,6,3,0.945054945054945,0.37783364756357407,zero_shot,0.6335164835164835,0.7923076923076923,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,7,1,0.9894736842105263,0.2331190233980676,zero_shot,0.7302325581395349,0.7767441860465116,3.0,0.0,3.0,0.46631467793030623
BLAT_ECOLX_Firnberg_2014,7,2,1.0,0.28832584812218864,zero_shot,0.5546511627906977,0.7348837209302326,0.0,1.0,0.0,0.44036697247706424
BLAT_ECOLX_Firnberg_2014,7,3,0.9787234042553191,0.3130215928174794,zero_shot,0.6010989010989012,0.7329670329670329,1.0,2.0,1.0,0.44492347488682904
BLAT_ECOLX_Firnberg_2014,8,1,0.9894736842105263,0.3560305702624608,zero_shot,0.7488372093023257,0.8093023255813953,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,8,2,0.9787234042553191,0.3492090328818562,zero_shot,0.5337209302325581,0.7802325581395348,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,8,3,0.9213483146067416,0.3609575227287142,zero_shot,0.5983516483516483,0.7868131868131868,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,9,1,1.0,0.28055521790585425,zero_shot,0.5395348837209302,0.6976744186046512,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,9,2,0.9894736842105263,0.37569394910441395,zero_shot,0.6662790697674419,0.8430232558139534,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,9,3,0.967741935483871,0.355352506310035,zero_shot,0.6439560439560439,0.7928571428571428,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,10,1,0.9787234042553191,0.2794054187002376,zero_shot,0.6186046511627907,0.8604651162790697,3.0,2.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,10,2,0.945054945054945,0.2860499783424715,zero_shot,0.6372093023255814,0.7383720930232558,0.0,1.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,10,3,0.9787234042553191,0.31267603905079455,zero_shot,0.5631868131868132,0.7346153846153846,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,11,1,0.9894736842105263,0.3664165832184237,zero_shot,0.43255813953488376,0.8465116279069768,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,11,2,0.9787234042553191,0.4297706633528078,zero_shot,0.5441860465116279,0.8430232558139534,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,11,3,0.9333333333333333,0.46919449803950286,zero_shot,0.6241758241758242,0.8423076923076922,1.0,3.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,12,1,1.0,0.05191618603850868,zero_shot,0.49767441860465117,0.7813953488372093,3.0,2.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,12,2,0.9894736842105263,0.28207103875207856,zero_shot,0.5965116279069768,0.736046511627907,0.0,2.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,12,3,0.9787234042553191,0.31326980773442764,zero_shot,0.5884615384615385,0.7335164835164835,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,13,1,1.0,0.26527276638418834,supervised,0.8046511627906977,0.7906976744186046,0.0,0.0,3.0,0.45617740232312565
BLAT_ECOLX_Firnberg_2014,13,2,1.0,0.2681361489383712,zero_shot,0.5627906976744186,0.722093023255814,3.0,0.0,3.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,13,3,0.945054945054945,0.37813203978585935,zero_shot,0.4912087912087912,0.7598901098901099,0.0,2.0,0.0,0.4345764173313214
BLAT_ECOLX_Firnberg_2014,14,1,1.0,0.3385277960552858,zero_shot,0.4744186046511628,0.8837209302325582,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,14,2,0.9787234042553191,0.43603740198315966,zero_shot,0.6069767441860465,0.8430232558139534,0.0,0.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,14,3,0.9333333333333333,0.4323951235226622,zero_shot,0.6593406593406593,0.8423076923076922,1.0,0.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,15,1,1.0,0.39782400775967985,zero_shot,0.5162790697674419,0.9767441860465116,3.0,0.0,3.0,0.46631467793030623
BLAT_ECOLX_Firnberg_2014,15,2,0.967741935483871,0.40540485265877985,zero_shot,0.5290697674418605,0.7546511627906977,0.0,1.0,0.0,0.44036697247706424
BLAT_ECOLX_Firnberg_2014,15,3,0.945054945054945,0.4078942754125568,zero_shot,0.5593406593406594,0.7423076923076923,1.0,2.0,1.0,0.44492347488682904
BLAT_ECOLX_Firnberg_2014,16,1,0.9894736842105263,0.2181569484129131,zero_shot,0.627906976744186,0.8046511627906977,3.0,1.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,16,2,0.9787234042553191,0.272413847312739,zero_shot,0.5674418604651164,0.7662790697674418,0.0,3.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,16,3,0.967741935483871,0.2640139023574109,zero_shot,0.6142857142857143,0.7802197802197802,1.0,3.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,17,1,0.9787234042553191,0.39360993794384386,zero_shot,0.6651162790697674,0.8372093023255813,3.0,0.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,17,2,0.967741935483871,0.41092134847184275,zero_shot,0.6011627906976744,0.7930232558139536,0.0,1.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,17,3,0.967741935483871,0.4058752866473033,zero_shot,0.6395604395604396,0.7928571428571428,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,18,1,0.9894736842105263,0.3630068961757635,zero_shot,0.7023255813953488,0.7441860465116279,3.0,1.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,18,2,0.967741935483871,0.36916881595801415,zero_shot,0.6104651162790697,0.7686046511627906,0.0,3.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,18,3,0.967741935483871,0.3567487309233898,zero_shot,0.6626373626373627,0.7813186813186813,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,19,1,1.0,0.3197041829361665,zero_shot,0.5720930232558139,0.7116279069767442,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,19,2,0.945054945054945,0.36274419963773996,zero_shot,0.5337209302325582,0.7813953488372092,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,19,3,0.9565217391304348,0.3511145146188156,zero_shot,0.6065934065934065,0.7873626373626373,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,20,1,0.9894736842105263,0.27097821306651937,zero_shot,0.5581395348837209,0.9069767441860466,3.0,1.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,20,2,0.967741935483871,0.31315911864219786,zero_shot,0.5395348837209302,0.7430232558139536,0.0,1.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,20,3,0.9565217391304348,0.33314485811897243,zero_shot,0.6214285714285714,0.7857142857142857,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,21,1,1.0,0.2133387619966401,zero_shot,0.413953488372093,0.8186046511627907,3.0,0.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,21,2,0.967741935483871,0.3342975437959214,zero_shot,0.522093023255814,0.7290697674418605,0.0,2.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,21,3,0.967741935483871,0.3023098065250704,zero_shot,0.5428571428571428,0.7186813186813186,1.0,2.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,22,1,0.9787234042553191,0.281132866478185,zero_shot,0.6186046511627907,0.9302325581395349,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,22,2,0.9787234042553191,0.3610284635448352,zero_shot,0.5383720930232558,0.7837209302325581,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,22,3,0.9565217391304348,0.35985938452945787,zero_shot,0.5884615384615384,0.7884615384615384,1.0,3.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,23,1,1.0,0.3385008198697449,zero_shot,0.5069767441860465,0.6883720930232559,3.0,0.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,23,2,0.967741935483871,0.31352768025495414,zero_shot,0.5534883720930233,0.7348837209302326,0.0,3.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,23,3,0.967741935483871,0.26810001128241345,zero_shot,0.5631868131868132,0.7329670329670329,1.0,4.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,24,1,0.9787234042553191,0.4130072586010553,zero_shot,0.7209302325581395,0.8093023255813953,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,24,2,0.9565217391304348,0.3835763620457958,zero_shot,0.5872093023255814,0.8430232558139534,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,24,3,0.945054945054945,0.3818645734503766,zero_shot,0.6346153846153846,0.8423076923076922,1.0,3.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,25,1,1.0,0.44345967454176266,zero_shot,0.8511627906976744,0.9348837209302325,3.0,0.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,25,2,0.9333333333333333,0.4798774434632506,zero_shot,0.6104651162790697,0.7953488372093024,0.0,2.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,25,3,0.896551724137931,0.4919915370838546,zero_shot,0.6016483516483517,0.7939560439560439,0.0,2.0,0.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,26,1,0.9894736842105263,0.37435112751654137,supervised,0.8930232558139534,0.8465116279069768,0.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,26,2,0.9894736842105263,0.3342663767940698,supervised,0.7744186046511627,0.7732558139534884,1.0,1.0,3.0,0.4915724343930019
BLAT_ECOLX_Firnberg_2014,26,3,1.0,0.3010532457927807,zero_shot,0.7401098901098901,0.8357142857142856,3.0,4.0,3.0,0.4863117051088597
BLAT_ECOLX_Firnberg_2014,27,1,1.0,0.34869855279984197,zero_shot,0.4372093023255814,0.7348837209302326,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,27,2,0.945054945054945,0.3324353342879963,zero_shot,0.5674418604651162,0.8430232558139534,0.0,1.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,27,3,0.945054945054945,0.3441778211909518,zero_shot,0.643956043956044,0.8423076923076922,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,28,1,1.0,0.2006929450078773,zero_shot,0.6,0.8604651162790697,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,28,2,0.9333333333333333,0.30393559501010065,zero_shot,0.563953488372093,0.8430232558139534,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,28,3,0.896551724137931,0.364460141772371,zero_shot,0.6296703296703297,0.8423076923076922,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,29,1,0.9565217391304348,0.4240824507234069,zero_shot,0.5767441860465117,0.8046511627906976,3.0,2.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,29,2,0.9565217391304348,0.3750193037566086,zero_shot,0.6441860465116279,0.8430232558139534,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,29,3,0.9333333333333333,0.38334366805571685,zero_shot,0.6368131868131868,0.8423076923076922,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,30,1,0.9894736842105263,0.3101550541827966,zero_shot,0.6372093023255814,0.9348837209302326,3.0,2.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,30,2,0.9894736842105263,0.33720684154034813,zero_shot,0.6011627906976744,0.7441860465116279,0.0,3.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,30,3,0.9787234042553191,0.3351089721195578,zero_shot,0.5923076923076923,0.7373626373626373,1.0,4.0,1.0,0.45527053244233673
BLAT_ECOLX_Firnberg_2014,31,1,0.9787234042553191,0.33766694734866115,zero_shot,0.7441860465116279,0.9348837209302325,3.0,4.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,31,2,0.967741935483871,0.40414848638853773,zero_shot,0.5918604651162791,0.8430232558139534,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,31,3,0.9894736842105263,0.4039144161383456,zero_shot,0.6351648351648351,0.8423076923076922,1.0,3.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,32,1,1.0,0.2751688726766296,zero_shot,0.4325581395348838,0.8,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,32,2,0.9787234042553191,0.2995042851552849,zero_shot,0.43837209302325586,0.7755813953488371,0.0,1.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,32,3,0.967741935483871,0.278576644715769,zero_shot,0.5499999999999999,0.7846153846153846,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,33,1,1.0,0.19216958692184966,zero_shot,0.35348837209302325,0.8744186046511627,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,33,2,0.967741935483871,0.2935375969378676,zero_shot,0.6046511627906976,0.8430232558139534,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,33,3,0.9213483146067416,0.30284970572038283,zero_shot,0.6620879120879121,0.8423076923076922,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,34,1,0.9894736842105263,0.3560890268694913,zero_shot,0.8279069767441861,0.9302325581395349,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,34,2,0.9894736842105263,0.35979879541048404,zero_shot,0.5790697674418605,0.7930232558139536,0.0,3.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,34,3,0.9333333333333333,0.34749060200227333,zero_shot,0.6318681318681318,0.7928571428571428,1.0,3.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,35,1,0.9894736842105263,0.29727034090806564,zero_shot,0.5488372093023255,0.8604651162790697,3.0,1.0,3.0,0.46631467793030623
BLAT_ECOLX_Firnberg_2014,35,2,0.9787234042553191,0.2822731951603701,zero_shot,0.5546511627906977,0.7302325581395348,0.0,0.0,0.0,0.44036697247706424
BLAT_ECOLX_Firnberg_2014,35,3,0.9213483146067416,0.3345779463110569,zero_shot,0.5428571428571428,0.7307692307692307,1.0,1.0,1.0,0.44492347488682904
BLAT_ECOLX_Firnberg_2014,36,1,0.9894736842105263,0.17870638222487378,zero_shot,0.4837209302325582,0.7813953488372093,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,36,2,0.967741935483871,0.3369249630899628,zero_shot,0.5162790697674419,0.7767441860465116,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,36,3,0.9787234042553191,0.3029445483141296,zero_shot,0.5626373626373626,0.7851648351648352,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,37,1,0.9894736842105263,0.34058681491216347,zero_shot,0.586046511627907,0.8372093023255814,3.0,1.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,37,2,0.967741935483871,0.44311220358312386,zero_shot,0.541860465116279,0.8430232558139534,0.0,2.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,37,3,0.9333333333333333,0.4491599612413903,zero_shot,0.6186813186813187,0.8423076923076922,1.0,2.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,38,1,1.0,0.23804639877950337,zero_shot,0.41860465116279066,0.9302325581395349,3.0,0.0,3.0,0.48658922914466735
BLAT_ECOLX_Firnberg_2014,38,2,1.0,0.33142214231691103,zero_shot,0.577906976744186,0.7883720930232557,0.0,0.0,0.0,0.4608491572434393
BLAT_ECOLX_Firnberg_2014,38,3,0.9787234042553191,0.33994203780356025,zero_shot,0.5895604395604396,0.7412087912087912,1.0,1.0,1.0,0.46561758999784436
BLAT_ECOLX_Firnberg_2014,39,1,1.0,0.16317045021984827,zero_shot,0.8697674418604651,0.9209302325581395,3.0,3.0,3.0,0.4764519535374868
BLAT_ECOLX_Firnberg_2014,39,2,0.967741935483871,0.32397917854032837,zero_shot,0.6441860465116279,0.7872093023255814,0.0,2.0,0.0,0.45060806486025173
BLAT_ECOLX_Firnberg_2014,39,3,0.945054945054945,0.30809802494968563,zero_shot,0.682967032967033,0.7901098901098901,1.0,1.0,1.0,0.45527053244233673
CALM1_HUMAN_Weile_2017,0,1,0.9894736842105263,0.10321118883957107,explore,0.4511627906976744,0.4976744186046511,1.0,0.0,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,0,2,0.9787234042553191,0.16056256178243067,explore,0.42093023255813955,0.5313953488372093,1.0,0.0,0.0,0.44729178800232966
CALM1_HUMAN_Weile_2017,0,3,0.9894736842105263,0.18224689312574646,explore,0.42912087912087915,0.5456043956043957,0.0,0.0,0.0,0.4313960455362493
CALM1_HUMAN_Weile_2017,1,1,0.9787234042553191,0.08127029511868902,explore,0.5348837209302326,0.5255813953488372,1.0,4.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,1,2,0.9787234042553191,0.12347214415937377,supervised,0.5802325581395349,0.5267441860465116,3.0,3.0,0.0,0.4752475247524752
CALM1_HUMAN_Weile_2017,1,3,0.967741935483871,0.0765256750095031,explore,0.5043956043956044,0.4412087912087912,2.0,2.0,0.0,0.402636309167166
CALM1_HUMAN_Weile_2017,2,1,1.0,0.10141108564928987,zero_shot,0.44651162790697674,0.6139534883720931,0.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,2,2,1.0,0.18282689392295687,supervised,0.6313953488372093,0.4058139534883721,1.0,1.0,0.0,0.5032032615026208
CALM1_HUMAN_Weile_2017,2,3,0.9787234042553191,0.1270597289398625,explore,0.4241758241758241,0.38406593406593403,1.0,0.0,0.0,0.4889155182744158
CALM1_HUMAN_Weile_2017,3,1,0.967741935483871,0.3073249983206728,explore,0.2558139534883721,0.5348837209302326,0.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,3,2,0.9565217391304348,0.3291849459501571,explore,0.29767441860465116,0.5348837209302326,1.0,0.0,0.0,0.5032032615026208
CALM1_HUMAN_Weile_2017,3,3,0.9565217391304348,0.2968463614833766,explore,0.3571428571428571,0.4725274725274725,0.0,0.0,0.0,0.4889155182744158
CALM1_HUMAN_Weile_2017,4,1,0.967741935483871,0.44913071997759735,zero_shot,0.5534883720930233,0.6511627906976745,0.0,0.0,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,4,2,0.967741935483871,0.4602602827478357,explore,0.4744186046511628,0.4813953488372093,2.0,0.0,0.0,0.4752475247524752
CALM1_HUMAN_Weile_2017,4,3,0.9894736842105263,0.3694252783156663,explore,0.3159340659340659,0.4582417582417582,1.0,0.0,0.0,0.4313960455362493
CALM1_HUMAN_Weile_2017,5,1,0.9333333333333333,0.3434819383304515,supervised,0.7069767441860465,0.42790697674418604,0.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,5,2,0.9090909090909091,0.3585356877788361,supervised,0.6139534883720931,0.5313953488372094,0.0,0.0,0.0,0.5032032615026208
CALM1_HUMAN_Weile_2017,5,3,0.9894736842105263,0.3957780689208861,supervised,0.5736263736263736,0.5005494505494505,1.0,1.0,0.0,0.5176752546434991
CALM1_HUMAN_Weile_2017,6,1,0.9565217391304348,0.12113314020316326,zero_shot,0.4976744186046511,0.5953488372093023,0.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,6,2,0.9787234042553191,0.22785052301978498,explore,0.33372093023255817,0.48720930232558135,1.0,0.0,0.0,0.5032032615026208
CALM1_HUMAN_Weile_2017,6,3,1.0,0.11838096917687653,explore,0.36318681318681323,0.4208791208791209,0.0,1.0,0.0,0.4889155182744158
CALM1_HUMAN_Weile_2017,7,1,0.9894736842105263,0.1320835209935221,explore,0.5395348837209302,0.5441860465116279,1.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,7,2,0.9787234042553191,0.17686849325865675,explore,0.4720930232558139,0.522093023255814,3.0,0.0,0.0,0.4752475247524752
CALM1_HUMAN_Weile_2017,7,3,0.945054945054945,0.2735188947235419,zero_shot,0.48846153846153845,0.5664835164835165,0.0,0.0,0.0,0.402636309167166
CALM1_HUMAN_Weile_2017,8,1,0.967741935483871,0.15210709175509304,zero_shot,0.558139534883721,0.6186046511627907,0.0,1.0,0.0,0.4623229461756374
CALM1_HUMAN_Weile_2017,8,2,0.9565217391304348,0.20154580521983378,supervised,0.6011627906976744,0.4709302325581395,0.0,0.0,0.0,0.4752475247524752
CALM1_HUMAN_Weile_2017,8,3,0.9787234042553191,0.2820460208169011,zero_shot,0.5313186813186812,0.5543956043956044,0.0,1.0,0.0,0.4889155182744158
CALM1_HUMAN_Weile_2017,9,1,0.9787234042553191,0.22245505840865215,zero_shot,0.4046511627906977,0.5953488372093023,0.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,9,2,0.9894736842105263,0.31694244199652327,explore,0.5104651162790699,0.40697674418604657,1.0,0.0,0.0,0.5032032615026208
CALM1_HUMAN_Weile_2017,9,3,0.9894736842105263,0.39610026286887207,explore,0.5076923076923077,0.5164835164835164,1.0,0.0,0.0,0.4889155182744158
CALM1_HUMAN_Weile_2017,10,1,0.9894736842105263,0.17183072316438083,supervised,0.5953488372093023,0.4558139534883721,1.0,1.0,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,10,2,1.0,0.05112216144145523,explore,0.41511627906976745,0.46395348837209305,0.0,0.0,0.0,0.41933605125218404
CALM1_HUMAN_Weile_2017,10,3,0.945054945054945,0.21881621828725095,explore,0.35934065934065934,0.4456043956043956,0.0,0.0,0.0,0.4313960455362493
CALM1_HUMAN_Weile_2017,11,1,0.967741935483871,0.32703086873324066,explore,0.2744186046511628,0.31162790697674425,1.0,0.0,0.0,0.48951841359773374
CALM1_HUMAN_Weile_2017,11,2,0.9787234042553191,0.224151723608046,explore,0.4,0.39069767441860465,0.0,1.0,0.0,0.4752475247524752
CALM1_HUMAN_Weile_2017,11,3,0.967741935483871,0.37661137376382653,explore,0.5208791208791209,0.4175824175824176,0.0,0.0,0.0,0.4889155182744158
CALM1_HUMAN_Weile_2017,12,1,0.9787234042553191,0.22633170245168802,supervised,0.572093023255814,0.5534883720930233,0.0,0.0,0.0,0.4351274787535411
CALM1_HUMAN_Weile_2017,12,2,0.9894736842105263,-0.0258025793852127,explore,0.4790697674418605,0.5034883720930232,0.0,1.0,0.0,0.44729178800232966
